rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,rank26,rank27,rank28,rank29,rank30,rank31,Num Cands,Num Seats
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
31,31,31,5,1,31,31,7,31,31,31,31,31,31,4,31,31,3,31,31,31,31,31,31,31,31,31,6,31,2,31,,
31,31,31,4,31,31,31,31,31,31,31,31,31,3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
16,24,26,5,1,21,18,20,28,12,14,31,18,10,10,31,28,8,24,12,24,30,31,4,24,27,29,7,28,1,31,,
9,15,19,7,5,10,6,8,23,30,14,26,4,21,1,16,31,3,24,27,13,18,20,17,22,28,11,29,12,2,25,,
12,28,31,4,1,14,15,13,19,9,11,17,10,5,6,20,26,3,16,18,23,27,24,24,22,7,30,8,29,2,21,,
18,21,26,9,1,13,5,6,25,17,20,3,10,7,8,22,31,4,15,23,31,26,25,24,24,12,14,16,19,2,11,,
31,31,31,4,1,31,31,31,31,31,31,31,13,9,6,7,31,3,5,10,11,31,31,8,31,12,31,31,31,2,31,,
8,31,31,4,2,31,31,31,11,31,31,7,31,5,8,9,31,1,6,31,31,31,31,31,31,10,31,31,31,3,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,6,1,31,31,31,31,31,31,31,31,31,5,31,31,3,31,31,31,31,31,31,31,31,31,31,31,2,31,,
31,31,31,4,31,31,31,31,31,31,31,31,31,3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,5,2,31,31,31,31,31,31,31,31,31,4,31,31,31,6,31,31,31,31,3,31,31,31,31,31,1,31,,
31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,2,31,,
9,9,26,10,2,22,29,14,16,29,Skipped,30,12,5,8,28,31,8,27,24,28,28,31,19,29,28,29,30,13,1,30,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,3,1,31,31,31,31,31,31,6,31,7,2,31,31,4,5,31,31,31,31,31,31,31,31,31,31,3,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
7,31,15,10,1,31,17,11,15,31,31,8,31,9,5,31,31,3,4,20,12,14,16,16,13,6,18,5,19,2,31,,
9,31,31,1,2,31,31,6,31,31,31,31,31,3,7,31,31,4,31,31,31,31,31,31,31,8,31,31,31,5,31,,
31,31,31,3,1,31,31,31,31,31,31,31,9,10,4,31,31,7,8,31,31,31,31,6,31,5,31,31,31,2,31,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,1,31,,
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,4,31,31,3,5,31,31,31,31,31,31,31,31,31,31,2,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
23,23,24,15,1,29,28,8,30,31,21,22,12,3,11,7,31,4,18,31,30,27,28,20,30,14,22,31,26,1,31,,
4,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,4,5,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
7,16,Skipped,10,1,Skipped,Skipped,Skipped,15,Skipped,17,12,9,3,8,5,Skipped,11,2,Skipped,Skipped,Skipped,Skipped,14,Skipped,6,Skipped,4,Skipped,13,Skipped,,
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
11,31,31,4,1,8,31,14,11,31,10,9,10,6,5,13,31,2,7,15,31,31,31,12,31,31,31,15,31,3,31,,
6,31,31,1,3,31,31,31,31,31,31,31,10,31,31,31,31,4,31,31,31,31,31,31,31,31,31,31,31,2,31,,
12,22,25,13,1,10,14,8,18,19,27,29,11,3,4,6,30,9,5,31,28,23,26,16,20,17,15,7,24,2,21,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
8,31,31,2,1,12,14,10,31,31,31,31,3,6,4,7,31,9,5,31,13,31,31,16,31,11,31,31,31,7,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,11,31,1,1,11,31,11,31,11,7,31,31,31,31,11,31,1,31,11,31,31,31,11,11,31,11,31,31,2,12,,
31,31,31,9,1,18,31,31,31,15,31,31,31,4,16,31,31,5,10,7,31,31,31,31,31,31,31,31,31,8,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,5,1,31,31,31,31,31,31,31,7,4,7,31,31,3,6,31,31,31,31,31,31,9,31,8,31,2,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,4,7,31,31,3,31,31,31,31,31,31,6,31,5,31,2,31,,
14,31,31,7,3,15,31,11,16,18,31,13,17,6,2,9,31,1,12,31,31,5,31,10,19,8,31,31,31,4,31,,
31,31,31,4,1,15,31,31,31,12,31,16,31,7,6,8,31,3,5,31,13,31,31,10,14,11,31,9,31,2,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
16,Skipped,12,8,2,7,Skipped,Skipped,10,Skipped,9,15,Skipped,1,5,Skipped,Skipped,6,4,Skipped,11,Skipped,Skipped,13,15,14,Skipped,Skipped,Skipped,3,Skipped,,
2,31,31,4,5,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,4,31,31,31,31,31,31,31,31,31,3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,1,31,,
10,25,31,3,1,13,17,11,18,27,21,19,12,6,4,16,26,9,5,24,23,30,29,14,7,22,15,20,28,2,8,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
6,20,13,3,1,8,9,10,15,30,11,28,14,4,18,24,31,5,19,23,29,25,20,20,7,25,17,16,25,2,20,,
2,31,31,31,31,31,31,3,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,4,31,8,1,31,7,31,5,31,31,31,7,11,2,1,31,9,6,31,31,31,31,31,31,10,3,13,31,31,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
12,31,31,2,9,11,31,10,3,31,31,31,31,5,1,31,31,4,6,31,31,31,31,31,31,7,31,31,31,8,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
17,Skipped,Skipped,4,1,9,Skipped,13,Skipped,6,Skipped,Skipped,10,15,3,12,Skipped,14,16,5,Skipped,18,Skipped,11,Skipped,Skipped,8,7,Skipped,2,Skipped,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
15,31,31,2,1,31,31,31,5,31,31,31,24,9,31,31,31,6,31,31,31,31,31,31,31,31,31,31,31,5,31,,
31,31,31,5,1,7,31,31,31,10,31,13,31,9,3,15,12,6,2,14,31,31,31,16,31,31,11,8,31,4,31,,
3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,1,31,,
20,28,23,4,1,14,26,25,15,9,16,22,27,6,8,10,31,3,7,5,30,19,24,17,21,11,18,12,29,2,13,,
2,31,31,4,5,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,31,31,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
3,31,12,8,1,31,31,5,31,31,31,7,13,31,10,27,31,4,31,31,31,31,31,11,31,31,31,31,31,2,31,,
6,31,31,8,2,31,31,31,31,31,31,31,31,7,31,31,31,3,4,5,31,31,31,31,31,31,31,31,31,1,31,,
3,21,31,1,2,18,16,6,19,20,31,13,5,10,15,8,31,4,12,18,17,31,23,7,8,14,18,31,31,8,22,,
31,31,31,4,1,31,31,31,31,31,31,31,31,31,3,31,31,5,31,31,31,31,31,31,31,31,31,31,31,2,31,,
12,31,31,7,1,31,31,31,9,11,31,31,31,3,2,31,31,10,5,10,31,31,31,31,31,4,31,8,31,4,31,,
27,31,31,24,1,31,31,23,31,31,31,31,26,29,31,28,31,3,31,30,31,31,31,31,31,31,31,31,31,2,25,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,8,2,31,31,31,31,31,31,31,31,7,31,31,31,3,4,5,31,31,31,31,31,31,31,31,31,1,31,,
5,31,31,2,1,8,31,31,31,31,31,31,31,20,6,31,31,4,9,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,31,1,31,31,31,31,31,31,31,7,5,31,31,31,2,3,31,31,31,31,31,31,31,31,31,31,4,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,31,31,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,31,,
31,31,29,10,1,31,13,13,5,31,15,14,24,3,4,8,31,9,2,31,11,30,17,31,31,6,26,7,30,12,29,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
4,15,29,6,1,7,19,14,18,21,13,24,12,8,3,17,31,5,9,20,28,27,22,11,25,16,26,10,23,2,30,,
2,31,31,4,5,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
15,31,31,2,1,9,14,11,10,31,31,13,7,8,5,31,31,3,6,31,31,31,31,12,31,16,31,31,31,4,31,,
28,31,31,5,7,4,31,31,21,31,26,31,3,1,20,31,31,2,16,31,19,31,31,17,18,30,29,27,31,6,31,,
7,29,25,2,23,12,4,8,21,5,1,26,13,24,3,16,27,6,14,23,11,20,28,17,10,18,15,9,22,19,Skipped,,
8,31,31,3,1,31,31,31,31,31,31,7,31,2,5,7,31,31,31,31,31,31,31,3,31,31,31,31,31,4,31,,
3,5,4,4,2,5,3,3,5,5,4,4,4,3,1,4,6,2,4,5,6,5,5,5,7,5,3,4,4,2,7,,
19,16,22,9,1,8,18,11,10,26,21,13,20,4,3,7,31,6,5,25,14,31,23,15,27,12,31,17,24,2,31,,
15,31,14,6,1,12,31,9,5,14,16,31,7,8,3,11,31,7,2,14,31,31,31,31,31,13,31,10,31,4,31,,
4,31,31,7,2,11,7,11,31,31,11,31,11,3,5,31,11,11,5,31,31,31,31,11,11,7,31,7,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
13,21,28,7,1,19,15,18,11,30,12,31,14,9,8,16,26,6,3,27,29,26,22,4,17,10,20,5,25,2,24,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
9,12,6,31,3,7,5,15,31,11,10,31,4,31,14,31,31,1,13,8,31,31,31,31,31,31,31,31,31,2,31,,
11,31,31,4,1,21,31,16,31,31,31,31,12,5,7,21,31,3,31,31,31,31,31,31,31,6,31,31,31,2,10,,
31,31,31,1,2,31,31,31,31,6,31,31,31,31,5,31,31,4,31,7,31,31,31,31,31,31,31,31,31,3,31,,
16,31,31,5,3,31,31,12,13,31,31,31,31,8,6,31,11,7,2,14,18,15,31,31,31,4,31,10,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
22,19,29,1,1,3,25,12,17,10,26,28,9,5,4,11,30,2,6,14,24,16,18,15,20,13,21,23,27,1,31,,
7,21,15,4,1,9,19,13,11,14,20,23,8,10,6,26,18,2,5,28,25,30,17,16,31,27,24,12,22,3,29,,
3,31,31,9,1,31,4,31,31,31,31,31,31,31,8,31,31,7,31,31,31,31,31,31,31,31,31,31,5,2,31,,
7,31,31,6,1,31,31,31,31,31,31,31,31,31,2,5,31,4,8,31,31,31,31,9,31,31,31,31,31,3,10,,
31,31,31,31,4,31,31,31,31,31,31,31,31,1,6,31,31,31,31,5,31,31,31,1,31,31,31,3,31,2,31,,
9,14,16,3,1,8,15,7,23,28,5,18,6,20,4,23,23,11,17,23,21,28,19,13,23,10,12,28,22,2,28,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
5,17,21,4,1,10,20,15,22,9,6,25,8,11,6,14,30,3,7,16,29,26,28,13,24,12,23,19,18,2,27,,
4,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
6,31,31,8,2,31,31,31,31,31,31,31,31,7,31,31,31,3,4,5,31,31,31,31,31,31,31,31,31,1,31,,
8,17,28,3,1,20,26,22,11,21,25,19,18,4,6,16,31,5,7,13,9,27,30,15,14,10,23,12,24,2,29,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,8,2,31,31,31,31,31,31,31,31,7,31,31,31,3,4,5,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,2,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
18,24,29,7,2,16,7,15,19,21,29,22,17,11,3,29,29,10,7,23,15,23,27,27,30,12,22,29,30,1,31,,
4,7,6,4,1,6,4,4,7,7,6,7,4,6,5,6,7,3,6,7,7,7,7,7,7,6,4,7,6,2,7,,
31,31,31,4,1,31,31,31,31,31,31,31,31,2,31,31,31,5,31,31,31,31,31,31,31,31,31,31,31,3,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,7,1,31,31,17,15,8,31,19,18,6,4,16,31,11,2,9,20,31,31,12,31,10,14,5,13,3,31,,
8,24,14,4,1,20,16,7,16,11,16,9,15,13,4,18,31,3,6,30,25,31,19,5,12,24,30,10,31,2,31,,
31,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
7,14,4,13,1,11,6,5,21,29,10,16,9,12,27,18,20,3,25,20,28,15,17,23,30,24,8,26,22,2,31,,
9,31,15,4,3,13,11,18,7,19,10,31,5,8,6,31,31,1,17,31,31,31,14,31,31,12,31,16,31,2,31,,
4,5,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
8,31,31,6,1,17,13,17,15,31,31,31,14,4,5,31,31,3,7,31,9,31,31,31,17,11,31,12,31,2,31,,
5,25,29,5,1,20,25,22,31,5,25,31,11,3,4,23,28,6,5,16,13,31,31,10,20,22,10,15,31,2,31,,
18,31,15,31,5,31,31,31,17,31,31,31,31,20,1,31,31,22,3,31,31,31,31,4,27,28,31,31,31,2,31,,
7,31,11,2,1,11,8,8,10,12,31,31,11,6,3,13,31,5,6,13,31,31,31,31,12,9,31,10,31,4,31,,
3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,1,31,,
10,10,10,5,10,10,10,5,10,15,10,15,5,2,10,10,15,2,10,15,15,10,10,10,20,10,5,10,10,2,20,,
5,5,5,3,1,4,5,3,6,31,5,6,5,2,2,5,31,3,4,5,6,5,5,5,6,4,6,4,6,1,31,,
8,21,14,2,1,9,15,12,30,27,10,26,7,6,5,19,31,3,11,22,28,17,16,23,24,13,20,29,18,2,25,,
4,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
8,17,26,6,1,23,14,12,31,16,22,20,7,9,4,25,31,3,5,18,31,19,31,10,31,21,11,24,13,2,15,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
29,11,7,18,13,31,26,3,12,24,30,16,28,17,19,1,21,27,22,15,25,6,2,14,4,8,5,20,10,9,23,,
8,Skipped,Skipped,3,1,Skipped,7,4,11,Skipped,Skipped,Skipped,8,3,10,Skipped,Skipped,3,15,12,17,14,Skipped,17,15,16,Skipped,13,Skipped,2,Skipped,,
7,31,31,7,2,31,31,12,11,31,31,31,31,10,3,8,31,5,4,31,31,31,31,31,31,6,31,31,31,1,31,,
31,31,31,4,31,31,31,31,31,31,31,31,31,3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
16,24,24,2,1,19,18,17,20,31,21,18,11,7,21,23,31,4,19,31,23,22,31,25,31,26,22,31,22,5,20,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,4,1,31,31,31,31,31,31,31,31,31,5,31,31,2,31,31,31,31,31,31,31,31,31,31,31,3,31,,
11,16,21,3,6,7,19,8,31,22,21,18,13,10,5,28,24,2,12,29,27,26,20,15,23,1,14,4,17,9,25,,
17,11,22,3,1,6,Skipped,23,9,16,19,23,17,13,4,20,31,8,7,14,Skipped,24,23,15,12,10,Skipped,5,18,2,23,,
6,31,31,8,2,31,31,31,31,31,31,31,31,7,31,31,31,3,4,5,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
9,31,31,31,2,31,31,31,31,4,6,31,31,31,5,11,31,31,7,8,31,31,31,31,31,10,31,3,31,1,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,4,5,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,3,1,31,31,8,31,31,31,7,31,31,4,31,31,6,5,31,31,31,31,31,31,31,31,31,31,2,31,,
6,31,31,8,2,31,31,31,31,31,31,31,31,7,31,31,31,3,4,5,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
4,24,20,6,2,15,23,10,16,29,21,26,11,8,3,22,30,5,9,25,17,14,28,7,12,18,19,13,27,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
?,?,?,3,2,17,?,16,13,?,?,20,9,5,4,15,?,1,8,18,8,?,?,2,10,8,19,14,?,4,?,,
