rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,rank26,Num Cands,Num Seats
22,10,4,Skipped,8,21,11,5,14,7,18,17,2,16,9,20,23,13,19,24,12,6,26,1,15,3,,
Skipped,Skipped,Skipped,Skipped,Skipped,11,2,Skipped,26,Skipped,12,Skipped,Skipped,Skipped,9,5,4,Skipped,8,15,Skipped,Skipped,14,13,1,Skipped,,
23,23,7,23,24,23,23,23,1,23,23,23,23,5,26,23,23,23,23,3,23,23,4,25,2,6,,
26,26,26,26,26,26,6,26,26,26,5,4,26,26,26,26,26,26,2,3,26,26,26,26,1,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
18,22,7,24,26,20,25,23,12,8,6,21,5,9,16,15,17,13,11,10,14,19,4,2,1,3,,
5,26,26,26,26,8,6,26,26,26,3,26,26,26,26,9,7,26,26,2,26,26,4,26,1,26,,
26,26,26,26,26,3,5,26,26,26,7,26,26,4,26,26,6,26,26,1,26,26,26,26,2,26,,
26,12,3,26,6,26,26,26,11,10,8,26,2,14,9,26,26,26,26,26,13,5,26,7,4,1,,
6,26,9,26,26,5,14,26,15,26,8,26,26,14,14,14,26,26,4,3,26,26,2,7,1,14,,
Skipped,Skipped,19,Skipped,17,Skipped,9,Skipped,Skipped,Skipped,10,Skipped,Skipped,8,18,Skipped,2,Skipped,Skipped,7,Skipped,Skipped,Skipped,11,1,15,,
5,26,3,26,26,26,4,26,26,9,1,26,10,26,26,6,26,26,26,26,26,26,26,7,2,8,,
26,1,5,26,8,26,26,26,26,9,26,26,4,6,3,26,26,26,26,24,26,7,26,2,26,20,,
26,26,8,26,26,26,2,26,26,26,3,6,26,26,26,26,4,26,26,5,26,26,26,26,1,7,,
25,13,4,21,16,18,22,26,14,11,10,23,7,3,19,12,20,24,15,8,17,9,6,2,1,5,,
26,26,26,26,3,2,18,26,26,26,5,26,26,26,7,26,1,26,8,6,26,26,4,26,20,26,,
12,16,20,26,25,7,14,21,15,10,5,23,6,4,18,11,8,9,17,24,13,19,22,2,1,3,,
26,26,26,26,26,2,3,26,26,26,6,26,26,26,26,5,26,26,26,4,26,26,26,26,1,26,,
13,17,4,18,21,6,10,19,22,14,7,9,16,11,23,15,24,1,5,25,3,20,8,12,26,2,,
26,8,3,7,11,26,23,26,26,14,18,26,2,12,26,26,26,9,20,26,26,4,17,1,19,16,,
Skipped,11,14,Skipped,20,Skipped,1,Skipped,26,18,24,Skipped,12,23,19,Skipped,15,10,16,21,25,22,17,13,5,9,,
26,26,8,26,26,5,6,26,26,26,4,26,26,10,26,26,2,26,26,3,26,26,11,9,1,7,,
26,4,2,26,26,26,26,26,26,26,26,26,3,26,9,26,26,26,26,6,26,7,26,1,5,8,,
21,10,16,Skipped,11,20,2,Skipped,19,22,5,Skipped,18,13,17,15,9,14,8,3,Skipped,7,12,4,1,6,,
20,13,2,22,11,23,15,18,26,10,12,21,3,7,6,8,16,17,24,14,19,9,25,1,4,5,,
18,15,26,26,21,9,2,16,26,20,7,10,12,19,22,6,3,26,14,8,17,11,2,12,1,5,,
19,4,1,19,11,10,10,19,19,5,22,19,3,20,10,10,19,19,19,25,21,2,24,19,26,23,,
26,6,26,26,7,26,4,26,26,26,26,26,1,3,26,26,26,26,26,26,26,2,26,5,26,26,,
14,23,18,26,5,12,8,22,24,19,13,11,21,2,17,3,7,4,25,10,15,20,6,16,1,9,,
Skipped,13,1,Skipped,8,Skipped,Skipped,Skipped,6,4,Skipped,Skipped,5,Skipped,9,Skipped,Skipped,11,Skipped,Skipped,Skipped,12,10,2,7,3,,
26,10,5,26,3,26,26,26,11,9,26,26,6,26,1,26,26,26,26,26,7,26,8,2,26,4,,
14,19,8,Skipped,Skipped,13,2,17,6,9,10,18,Skipped,Skipped,Skipped,7,11,4,12,5,20,Skipped,15,3,1,16,,
Skipped,15,26,Skipped,26,Skipped,6,Skipped,2,Skipped,26,Skipped,Skipped,26,17,26,8,8,4,3,Skipped,Skipped,15,8,1,5,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
7,13,9,Skipped,14,2,15,19,26,17,1,Skipped,16,4,10,Skipped,5,Skipped,20,6,Skipped,18,8,11,3,12,,
Skipped,18,15,Skipped,22,Skipped,Skipped,Skipped,20,15,Skipped,Skipped,1,5,22,Skipped,7,Skipped,Skipped,19,Skipped,26,Skipped,2,6,4,,
Skipped,13,3,Skipped,1,Skipped,Skipped,Skipped,10,2,16,Skipped,14,4,11,Skipped,8,Skipped,7,12,Skipped,15,17,9,5,6,,
26,26,10,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,8,26,9,,
26,26,3,26,9,26,26,6,26,26,5,26,26,1,26,26,12,26,10,11,8,13,26,1,7,4,,
26,3,2,26,7,26,26,26,12,5,26,26,26,13,8,26,26,26,26,11,26,6,10,1,9,4,,
26,26,26,26,26,6,3,26,26,26,4,26,26,7,26,26,5,26,26,2,26,26,8,26,1,26,,
15,8,7,Skipped,17,12,2,Skipped,1,7,26,15,Skipped,5,11,15,4,14,4,Skipped,15,Skipped,4,3,Skipped,11,,
Skipped,Skipped,Skipped,Skipped,10,Skipped,Skipped,Skipped,5,Skipped,Skipped,Skipped,Skipped,Skipped,4,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,8,Skipped,Skipped,,
26,26,1,26,26,26,3,26,10,4,5,26,3,26,26,26,26,26,26,26,26,26,26,9,2,26,,
22,16,3,Skipped,18,12,5,23,26,13,24,4,6,10,21,20,7,9,19,8,15,17,2,14,1,11,,
14,21,12,Skipped,20,24,10,17,2,9,3,22,16,5,13,19,15,12,11,8,18,23,6,7,1,4,,
14,8,6,Skipped,11,Skipped,Skipped,3,20,12,10,13,1,18,9,Skipped,Skipped,19,17,16,2,7,Skipped,5,15,4,,
26,4,2,26,26,26,8,26,26,3,26,26,26,9,26,7,26,26,26,6,26,26,26,10,1,5,,
25,12,9,20,21,19,4,17,13,10,3,23,14,15,16,26,7,22,11,5,24,18,6,2,1,8,,
22,9,2,25,13,21,17,24,14,10,11,23,7,4,5,19,20,26,16,12,15,8,6,1,18,3,,
26,5,2,26,3,26,6,26,26,6,11,26,1,26,4,16,26,26,26,26,26,2,26,3,12,7,,
16,5,3,21,7,17,14,19,24,13,9,22,4,12,11,15,10,20,18,25,23,8,26,2,1,6,,
26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,26,26,26,7,4,26,26,26,26,3,26,26,26,26,26,1,26,26,6,26,26,26,5,8,2,,
22,9,9,13,16,15,23,19,24,3,9,14,12,9,10,20,9,21,18,17,26,9,25,2,11,1,,
Skipped,15,13,Skipped,12,Skipped,Skipped,20,7,19,6,16,9,4,7,18,Skipped,17,11,14,Skipped,8,10,2,1,3,,
26,3,5,26,6,26,26,26,26,8,26,26,4,26,9,11,26,26,26,26,7,10,26,1,26,2,,
26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
23,15,2,26,12,22,20,16,18,19,9,17,8,11,5,25,7,24,21,13,14,10,1,3,4,6,,
23,25,25,25,6,25,20,25,22,25,5,25,21,19,26,25,25,25,24,5,25,25,25,6,2,1,,
26,6,2,26,13,26,16,26,3,7,15,26,10,9,5,17,26,26,26,14,26,11,12,1,8,4,,
26,26,26,26,26,26,4,26,26,26,3,9,2,26,26,8,7,26,26,6,10,26,26,5,1,26,,
12,19,19,19,14,4,5,19,20,19,6,7,19,9,8,3,2,15,18,11,17,19,10,16,1,13,,
26,3,4,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,2,26,26,26,26,,
10,26,26,26,26,10,5,26,26,26,9,12,26,26,26,8,1,26,4,2,17,26,3,26,1,4,,
26,8,3,26,10,26,26,7,9,5,12,26,1,13,11,26,26,26,26,26,26,4,15,2,14,6,,
15,9,10,24,25,7,11,24,26,8,2,24,24,6,17,16,5,24,13,3,14,24,4,12,1,24,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
22,18,13,24,6,17,16,20,9,19,2,23,21,8,14,10,5,25,4,7,26,15,3,12,1,11,,
26,26,6,26,4,26,8,26,26,10,9,26,1,7,3,26,26,26,26,26,26,5,26,2,26,26,,
26,26,16,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,2,26,26,26,26,,
14,26,18,26,26,13,8,15,26,26,3,11,26,2,26,6,7,10,9,5,16,26,4,17,1,12,,
26,26,26,26,26,26,26,26,26,26,26,26,26,2,26,26,26,26,26,3,26,26,26,4,1,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,3,26,2,26,,
24,2,4,24,8,26,1,26,26,3,9,24,6,4,5,13,10,24,26,26,24,4,25,7,10,6,,
26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,2,10,26,2,10,7,26,7,26,26,26,26,7,10,26,10,26,26,2,26,26,26,2,1,2,,
23,5,8,24,12,19,20,22,16,7,11,25,14,4,13,21,18,26,9,10,17,6,15,2,3,1,,
20,11,25,16,4,9,24,17,3,23,7,12,13,10,20,26,14,18,15,6,21,19,8,2,1,5,,
Skipped,Skipped,6,Skipped,Skipped,Skipped,10,Skipped,Skipped,Skipped,4,Skipped,11,2,7,Skipped,9,Skipped,Skipped,8,Skipped,Skipped,12,5,1,3,,
26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,,
24,3,4,19,8,19,15,16,22,11,14,17,13,12,9,23,10,18,21,7,25,5,20,6,2,1,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
17,9,3,24,6,19,11,8,24,7,18,14,2,12,5,21,20,13,15,22,16,4,25,1,24,10,,
26,3,1,26,6,26,26,26,26,3,26,26,26,26,4,26,26,26,26,26,26,26,26,2,5,7,,
11,12,10,26,20,12,2,5,15,13,7,8,10,8,8,11,11,6,15,8,9,13,4,3,1,10,,
26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,2,26,3,26,2,,
Skipped,Skipped,9,Skipped,2,Skipped,Skipped,Skipped,10,Skipped,Skipped,Skipped,11,6,3,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,5,8,1,7,4,,
15,12,8,Skipped,6,15,6,Skipped,15,12,3,20,20,15,11,Skipped,9,Skipped,20,3,19,12,9,2,1,3,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26,26,26,26,1,26,,
14,Skipped,19,Skipped,20,7,11,Skipped,15,Skipped,2,8,16,3,6,4,12,Skipped,Skipped,13,5,18,17,10,9,1,,
14,5,3,26,10,16,8,11,22,7,26,20,4,21,9,6,15,12,19,23,17,13,25,2,18,1,,
14,24,5,22,25,14,14,22,11,10,9,22,1,4,8,12,14,22,22,22,26,2,6,3,23,7,,
4,26,8,26,26,26,5,26,26,26,3,2,26,26,26,26,26,7,26,Skipped,6,26,26,26,1,26,,
26,5,8,26,7,26,26,26,26,26,26,26,1,26,26,26,4,26,26,26,26,6,26,3,26,2,,
Skipped,10,5,Skipped,26,7,4,Skipped,26,Skipped,3,10,7,3,5,8,7,10,Skipped,3,8,Skipped,7,3,1,2,,
18,7,10,Skipped,9,19,4,2,Skipped,6,13,16,1,3,12,Skipped,17,Skipped,14,15,Skipped,5,21,8,20,11,,
26,4,1,26,3,26,26,26,26,7,26,26,8,26,5,26,26,26,26,26,26,2,26,6,26,26,,
26,26,2,26,26,3,26,26,26,26,7,26,26,9,26,11,10,26,26,5,26,8,12,6,1,4,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
9,Skipped,26,Skipped,26,5,3,Skipped,26,26,7,9,24,Skipped,24,5,7,6,26,9,10,26,11,10,1,24,,
26,26,10,26,26,26,26,26,2,26,7,26,9,26,8,26,26,26,26,26,5,26,26,1,2,4,,
23,7,6,12,9,25,14,22,2,11,18,26,4,3,24,15,16,20,8,12,21,10,19,17,1,5,,
23,16,14,24,7,10,12,21,11,20,2,25,22,19,15,18,9,17,6,3,26,5,4,8,1,13,,
26,26,3,26,4,26,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,1,26,26,26,26,,
26,26,26,26,26,8,10,13,26,26,1,7,14,26,26,12,3,15,11,4,9,26,25,6,2,5,,
23,19,20,26,14,9,11,24,17,15,7,21,22,5,13,18,25,16,10,2,8,12,3,6,1,4,,
Skipped,Skipped,10,Skipped,7,Skipped,9,Skipped,1,Skipped,4,Skipped,Skipped,5,8,Skipped,Skipped,Skipped,12,11,Skipped,Skipped,13,2,6,3,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,,
24,4,5,24,10,24,24,7,13,6,12,24,1,24,3,11,24,24,24,24,24,2,25,9,26,8,,
22,10,3,25,5,21,19,14,1,4,17,24,9,7,11,18,12,16,13,15,23,20,26,8,2,6,,
26,11,13,26,14,26,17,26,26,12,9,15,5,10,4,26,19,26,18,8,16,7,6,2,1,3,,
26,26,8,26,10,9,7,26,25,26,3,26,6,26,24,26,5,26,26,2,26,26,4,11,1,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
20,20,4,26,5,20,20,20,26,6,20,20,21,20,20,20,20,26,20,20,26,20,20,2,1,3,,
Skipped,12,5,Skipped,4,Skipped,9,17,10,16,13,Skipped,1,19,6,15,18,Skipped,11,14,Skipped,2,Skipped,7,3,8,,
26,12,8,26,4,26,21,18,6,11,9,22,10,2,7,20,19,15,14,16,23,5,17,3,13,1,,
26,6,3,26,5,26,26,26,26,26,26,26,26,26,4,26,26,26,26,26,7,26,26,2,26,1,,
26,2,9,26,14,26,12,26,26,26,11,26,26,26,6,26,9,26,11,4,13,26,9,5,4,1,,
