rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,rank26,rank27,Num Cands,Num Seats
4,4,5,2,3,1,3,4,3,4,4,5,2,1,5,4,3,4,2,1,4,4,4,1,4,1,1,,
8,1,3,6,9,7,9,4,9,9,1,2,4,1,3,3,9,9,9,3,5,1,1,3,1,4,9,,
8,15,24,3,13,4,17,22,1,12,5,26,6,7,16,19,2,11,25,20,23,14,10,21,18,9,27,,
27,2,27,4,27,2,27,27,27,27,4,27,1,1,27,27,27,27,27,3,27,5,2,3,4,1,27,,
8,16,16,8,16,8,16,16,8,16,4,16,1,4,8,16,16,16,8,8,16,4,4,1,16,1,8,,
19,19,12,3,5,10,14,24,20,4,15,19,8,19,27,11,1,6,2,9,24,25,19,7,19,19,13,,
27,27,27,27,27,1,27,27,27,27,27,27,4,27,27,27,27,27,27,27,27,27,27,3,27,27,2,,
21,25,22,11,15,2,12,13,10,20,8,18,3,7,23,17,6,16,24,19,27,14,9,4,26,1,5,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,27,27,2,,
6,Skipped,Skipped,6,7,1,Skipped,Skipped,3,Skipped,5,Skipped,2,5,7,Skipped,6,Skipped,6,Skipped,Skipped,Skipped,7,2,Skipped,3,4,,
6,22,2,3,10,26,4,7,27,12,25,17,13,21,14,24,9,8,16,18,5,20,19,15,22,1,11,,
27,27,27,27,27,27,27,27,27,27,27,27,27,1,27,27,27,27,27,27,27,27,1,27,1,27,27,,
3,Skipped,5,3,5,2,3,5,2,4,2,4,1,1,3,4,2,3,1,2,3,2,1,1,Skipped,1,2,,
23,25,7,10,13,11,14,17,3,12,20,15,16,18,22,6,1,2,4,8,9,21,19,5,26,27,24,,
17,21,27,7,23,6,19,11,5,20,16,24,1,9,18,25,4,14,13,12,22,15,8,3,26,2,10,,
19,17,24,7,26,9,22,20,21,23,11,25,3,5,10,16,12,14,15,5,13,18,4,1,27,1,8,,
16,11,27,8,13,6,26,14,15,24,10,18,2,3,22,17,12,20,21,7,25,23,9,4,19,1,5,,
10,16,27,5,23,1,10,10,5,21,16,26,1,16,10,23,5,10,21,5,10,16,16,1,23,1,5,,
21,27,11,16,15,9,17,14,7,20,23,25,2,3,19,1,10,22,12,8,18,13,3,4,24,6,5,,
4,2,5,3,3,1,5,3,5,5,2,Skipped,1,2,4,5,3,5,5,4,5,Skipped,2,1,Skipped,3,3,,
9,14,19,9,9,1,19,19,5,19,14,14,1,7,19,19,9,19,14,9,19,7,7,5,14,1,1,,
19,27,27,10,27,11,13,27,27,27,8,27,1,2,12,18,9,16,14,5,15,17,3,4,27,6,7,,
5,27,27,13,7,1,27,27,4,27,11,27,10,12,27,27,27,27,27,3,9,15,6,27,14,2,8,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
2,2,2,1,3,1,2,3,1,2,2,3,1,1,3,2,2,2,2,1,2,3,1,1,3,1,1,,
14,18,26,10,19,3,21,26,13,16,9,23,2,7,24,20,5,12,17,11,22,15,8,6,27,1,4,,
7,21,26,11,18,23,19,8,14,20,15,24,12,5,13,27,25,3,3,2,17,16,6,1,22,9,10,,
16,7,23,27,19,22,20,11,17,19,5,15,1,8,24,26,14,3,4,25,21,9,6,2,10,12,24,,
23,22,20,1,5,4,9,27,10,8,15,19,2,17,27,6,27,14,13,11,12,18,16,7,21,27,3,,
5,27,27,6,27,4,9,11,14,17,27,27,3,27,10,27,7,27,13,12,15,27,27,1,27,2,8,,
27,15,27,1,14,2,7,20,10,6,16,27,11,17,27,27,5,3,19,8,27,27,13,9,18,12,4,,
7,23,25,6,14,10,20,27,5,13,10,16,1,8,21,22,19,17,15,12,26,18,9,3,24,2,4,,
27,27,27,27,27,2,27,27,27,27,27,27,4,27,27,27,27,27,27,2,27,27,27,1,27,5,3,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
5,10,6,9,9,5,9,6,7,9,9,8,1,7,3,6,3,7,2,2,5,8,4,1,10,1,5,,
3,1,3,2,3,2,3,2,3,3,3,3,2,1,3,2,3,3,1,2,3,3,1,1,1,2,2,,
12,23,27,13,4,2,3,18,4,15,21,5,3,19,20,25,6,16,9,7,14,17,22,8,24,1,11,,
17,14,16,8,17,8,17,17,17,17,14,14,6,3,8,5,15,17,7,2,8,14,3,1,14,6,8,,
27,27,27,27,27,27,27,27,27,27,27,27,2,4,27,27,27,27,27,27,27,27,3,1,27,27,27,,
27,4,27,3,27,3,27,27,27,27,4,27,2,1,27,27,5,27,27,27,27,27,1,2,27,2,3,,
4,2,3,1,3,1,2,2,3,3,2,3,1,1,4,3,2,3,1,2,3,3,1,1,3,1,1,,
12,10,23,8,22,4,24,17,14,25,15,27,2,7,19,21,11,20,18,5,16,26,9,3,13,1,6,,
26,26,26,10,12,3,8,26,1,26,14,26,4,13,26,27,2,5,26,26,26,26,11,9,26,6,7,,
7,4,15,6,12,15,8,13,9,12,5,17,2,4,4,18,11,14,16,8,16,4,4,3,10,1,6,,
3,4,5,3,3,1,4,4,2,3,2,4,1,2,4,4,2,3,3,3,4,4,2,1,4,2,2,,
19,16,18,4,3,11,21,26,12,10,15,22,2,6,24,17,20,7,27,14,25,23,5,9,8,13,1,,
6,3,19,4,4,7,10,18,8,9,2,16,1,3,13,11,17,11,14,6,12,15,3,4,20,5,4,,
24,26,23,1,4,22,16,26,22,7,23,25,5,9,27,22,6,10,17,3,21,27,11,2,26,20,8,,
7,17,18,2,12,3,22,25,20,23,6,19,14,9,26,11,21,10,15,8,24,27,4,5,16,13,1,,
17,18,27,1,3,21,14,12,16,11,15,19,2,9,27,4,22,23,5,7,27,20,8,6,15,13,10,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
6,Skipped,Skipped,7,Skipped,2,Skipped,Skipped,5,Skipped,2,Skipped,5,1,Skipped,11,8,12,11,11,Skipped,Skipped,10,4,Skipped,9,3,,
5,5,5,2,4,3,4,5,4,4,3,6,1,2,6,5,5,5,5,2,3,6,2,1,6,1,4,,
4,3,5,2,4,2,3,4,2,3,1,3,1,1,3,4,3,4,3,2,5,3,2,3,4,1,2,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
12,5,24,11,16,18,21,15,13,26,8,27,6,2,22,20,17,25,23,3,14,19,7,1,9,4,10,,
22,17,27,6,15,4,14,7,1,16,10,18,3,9,23,26,10,12,20,11,19,13,8,5,21,2,4,,
18,15,27,25,21,10,27,19,23,20,13,27,11,14,27,27,17,9,8,6,26,22,27,7,16,12,24,,
6,1,13,3,9,1,8,11,7,15,1,1,1,1,4,12,1,14,5,4,10,1,1,1,1,1,2,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
9,9,10,4,8,3,7,8,5,8,1,9,4,2,8,6,7,8,5,6,6,7,2,3,9,4,3,,
25,23,21,4,11,18,15,26,14,10,2,16,1,3,20,27,7,19,12,13,22,17,5,8,24,6,9,,
27,27,27,1,27,27,27,27,27,27,27,27,27,27,27,3,27,4,3,2,27,27,27,27,27,27,27,,
16,22,27,6,10,4,17,25,7,18,23,27,1,11,19,27,20,12,14,9,15,26,13,5,27,3,3,,
27,3,27,1,27,27,27,27,27,27,27,27,27,27,27,27,27,4,2,3,27,27,27,27,3,27,27,,
23,12,23,5,23,4,23,27,23,23,7,23,8,6,27,23,23,23,23,11,23,23,10,2,23,3,1,,
27,27,27,20,27,5,27,27,27,27,8,27,2,1,27,25,5,18,25,27,20,27,1,1,27,2,3,,
18,21,24,5,18,4,12,12,10,12,17,26,1,5,15,21,10,15,24,9,18,21,5,1,26,1,5,,
3,5,6,2,4,2,6,4,2,4,5,7,1,1,3,4,2,3,2,2,3,5,1,1,5,1,2,,
11,10,12,4,6,6,13,7,9,6,8,14,2,1,13,8,3,9,5,5,7,10,1,7,10,2,4,,
17,24,25,8,18,7,16,24,9,15,14,24,2,5,11,25,6,9,27,19,20,13,12,3,24,1,4,,
27,27,27,6,27,2,27,27,27,27,8,27,1,27,27,27,27,7,27,27,27,27,27,5,27,3,4,,
10,16,25,12,14,6,15,22,5,23,19,24,1,9,11,26,20,27,8,7,13,21,18,3,17,2,4,,
13,19,25,6,14,8,16,22,9,11,20,21,3,7,17,15,26,18,10,5,25,27,12,1,23,4,2,,
24,11,10,12,14,6,20,17,23,13,26,22,4,18,7,9,25,19,8,1,16,27,21,2,15,3,5,,
15,6,16,4,16,5,16,8,13,16,12,16,14,3,26,14,26,16,11,1,16,16,10,2,7,14,9,,
14,27,27,10,27,5,27,12,6,27,27,27,2,4,27,27,13,27,27,7,15,11,8,3,27,1,9,,
18,22,Skipped,13,14,6,16,19,9,Skipped,8,Skipped,2,4,Skipped,Skipped,11,12,15,10,Skipped,20,5,1,Skipped,3,7,,
12,12,11,3,5,11,12,11,13,11,8,12,1,5,13,7,12,13,7,8,11,12,8,2,12,11,5,,
11,2,27,27,27,11,27,27,27,27,4,27,6,3,27,27,27,9,8,8,27,10,1,5,7,6,11,,
11,25,14,6,12,5,20,7,13,19,21,22,3,10,27,16,9,15,23,8,17,24,18,4,26,2,1,,
9,5,25,13,25,25,25,27,12,25,6,16,1,2,25,19,18,7,8,14,25,15,10,3,17,4,1,,
8,27,27,3,14,2,6,13,4,14,8,27,1,10,7,27,11,9,10,6,7,27,12,2,27,1,2,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2,1,27,27,27,27,27,27,,
7,11,14,1,2,7,2,9,5,2,6,13,4,6,27,9,3,3,8,5,5,12,10,4,11,4,7,,
27,27,27,1,27,27,27,27,27,27,27,27,1,3,27,27,27,27,27,27,27,27,3,2,27,2,27,,
15,7,27,4,3,1,2,7,2,26,2,14,1,2,4,18,7,3,7,2,4,26,2,1,26,1,1,,
7,10,21,15,9,5,5,20,4,21,4,9,1,3,5,8,16,10,5,6,21,10,2,1,4,1,1,,
4,3,11,1,5,4,4,8,5,7,2,8,1,1,9,10,6,7,7,2,9,6,2,1,3,4,1,,
9,14,11,16,23,8,22,25,12,24,18,26,20,19,17,13,21,3,5,1,4,27,10,2,15,6,7,,
10,16,27,7,20,9,19,21,8,22,24,25,2,5,12,26,18,23,15,14,13,11,6,1,17,3,4,,
2,4,9,3,7,1,4,4,3,6,4,5,2,2,5,8,4,3,5,2,4,5,2,1,5,1,2,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,27,27,27,27,27,27,27,27,,
27,1,27,6,27,27,27,27,27,27,27,27,3,2,5,27,4,27,27,7,27,27,2,27,27,27,27,,
27,27,27,3,27,1,27,27,4,27,8,27,1,7,27,27,27,27,2,27,27,10,9,1,27,1,1,,
5,2,3,1,6,1,6,4,3,6,1,4,2,1,3,3,4,8,7,1,3,2,1,1,1,2,1,,
3,1,3,2,3,1,3,2,2,3,2,3,1,1,2,3,1,1,3,2,3,1,1,1,1,1,1,,
12,22,27,11,18,14,17,25,20,16,10,24,2,3,8,26,15,19,13,9,21,5,3,6,23,1,7,,
16,24,20,6,10,8,12,14,7,15,25,22,1,4,10,17,10,13,11,9,21,26,3,2,23,1,5,,
27,11,27,5,27,4,27,27,27,27,11,12,2,6,27,11,27,11,9,10,27,11,8,7,27,1,3,,
27,27,27,27,27,3,27,27,27,27,5,7,1,4,10,27,13,27,27,11,27,9,6,11,27,2,8,,
15,19,19,13,11,12,17,19,10,14,8,19,4,3,9,19,10,16,8,5,7,18,2,1,19,6,6,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
6,24,27,9,11,5,17,17,13,20,10,25,4,7,11,23,22,21,19,13,16,15,7,1,26,3,1,,
21,26,23,1,7,17,8,24,15,2,11,13,4,14,3,25,18,10,20,19,22,16,9,12,27,5,6,,
7,3,18,15,17,10,18,15,18,15,12,14,1,1,18,5,7,10,5,15,15,15,1,1,3,1,1,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
27,27,27,19,27,27,27,24,25,27,17,27,23,18,27,27,27,Skipped,26,22,27,Skipped,21,16,27,20,1,,
21,23,27,8,22,6,16,14,9,13,10,25,3,5,11,27,17,20,26,15,18,12,1,4,24,2,7,,
14,22,12,11,16,17,21,20,19,13,9,24,3,10,25,6,8,5,1,7,18,27,15,2,23,26,4,,
17,26,25,10,18,11,16,14,15,22,3,19,2,4,23,13,21,9,8,12,25,21,7,1,27,6,5,,
11,3,17,19,20,18,22,15,25,24,10,10,8,2,27,10,12,26,23,13,21,6,1,15,4,5,16,,
15,17,27,7,27,14,27,10,27,27,16,19,3,1,7,27,13,27,12,11,27,9,1,1,18,3,6,,
3,10,19,8,21,2,14,13,8,17,9,22,1,7,20,18,7,15,11,4,4,16,6,5,12,6,3,,
18,3,26,8,10,20,12,20,22,7,4,22,15,2,26,15,12,15,11,22,25,14,1,6,18,5,9,,
16,10,2,7,11,12,19,12,15,20,11,4,9,10,11,2,16,27,9,8,14,19,3,1,20,1,16,,
18,15,27,4,21,3,19,23,12,20,14,25,5,9,24,26,11,13,10,7,22,17,8,1,16,6,2,,
15,15,27,8,15,1,8,8,1,24,15,15,1,8,1,26,8,15,15,8,8,15,8,1,15,1,1,,
7,27,27,2,10,3,27,27,5,18,10,27,10,11,17,27,15,20,6,10,13,27,9,1,27,7,10,,
11,7,11,3,6,3,6,9,6,6,1,7,2,4,8,11,2,10,5,5,9,8,4,1,7,1,2,,
12,8,12,6,12,7,12,10,7,12,6,10,4,1,12,9,5,12,7,6,12,11,3,2,9,4,4,,
27,3,27,27,27,27,27,27,27,27,8,27,5,27,27,27,9,25,27,2,27,27,4,27,1,27,27,,
8,22,25,9,15,7,20,21,14,16,26,27,4,13,11,24,18,23,12,3,10,17,6,5,19,1,2,,
12,24,27,21,17,4,13,22,19,15,8,23,2,8,14,26,18,10,9,21,16,8,8,3,25,1,5,,
8,27,27,27,27,3,27,27,10,27,6,27,1,5,27,27,9,27,27,27,27,27,7,27,27,4,2,,
16,12,27,7,8,2,20,27,8,18,4,17,1,3,15,6,5,10,13,2,19,9,2,1,14,11,1,,
8,4,27,16,18,19,21,9,20,23,10,26,15,7,22,13,24,25,12,1,5,11,3,2,6,14,17,,
3,24,27,3,5,5,5,5,5,5,4,20,1,4,27,21,2,2,1,1,5,23,4,1,23,22,5,,
Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,5,Skipped,6,Skipped,3,Skipped,Skipped,9,Skipped,7,8,Skipped,Skipped,Skipped,Skipped,4,Skipped,2,10,,
9,2,27,11,4,10,27,27,27,27,13,27,3,7,27,27,27,27,27,5,27,27,6,2,8,12,1,,
20,7,22,3,16,18,21,17,25,12,9,26,10,1,19,14,23,6,11,5,24,27,13,4,8,15,2,,
5,24,21,6,7,2,13,22,10,19,9,26,3,12,23,18,17,15,11,9,14,20,16,4,25,8,1,,
19,6,18,10,27,7,27,15,20,11,12,14,7,4,25,16,7,27,2,2,8,13,5,1,3,7,9,,
17,13,27,6,16,4,20,21,12,23,10,24,2,11,7,26,22,25,19,8,18,15,9,5,14,1,3,,
21,7,26,27,6,9,25,18,15,24,3,23,18,1,11,16,19,12,13,14,23,20,5,4,8,2,10,,
19,20,22,7,16,8,17,26,11,15,12,25,1,5,27,13,23,14,9,10,24,18,4,3,20,1,6,,
3,3,3,3,3,3,3,3,2,3,3,3,1,2,3,3,3,3,3,3,3,3,2,1,3,1,3,,
2,1,27,2,2,6,27,27,27,27,11,10,6,3,27,7,9,4,5,3,27,12,1,2,1,8,2,,
27,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,27,1,27,27,,
4,11,Skipped,3,7,4,7,8,5,27,3,12,1,3,7,27,9,2,4,2,7,10,6,1,27,1,2,,
10,19,22,13,16,8,18,26,14,27,7,25,2,4,17,21,15,20,24,9,12,11,5,1,23,3,6,,
4,6,8,2,2,1,5,3,3,3,6,7,1,3,4,7,7,4,4,2,3,6,3,2,6,1,1,,
16,21,25,6,5,1,22,13,7,12,11,24,3,9,17,23,1,14,15,10,18,19,8,4,20,3,2,,
27,27,27,1,1,27,27,27,27,27,27,27,1,1,27,27,27,27,27,1,27,27,1,1,27,2,27,,
10,27,27,27,27,1,10,27,1,27,10,27,1,2,27,27,2,1,10,10,27,27,2,1,27,1,2,,
27,8,14,6,18,5,19,17,13,16,20,12,3,11,21,9,27,27,15,7,23,27,22,1,10,4,2,,
10,18,17,3,7,1,13,16,8,14,11,18,1,5,14,10,10,12,6,4,13,15,9,2,18,1,1,,
17,14,25,20,6,25,12,27,15,13,8,22,18,11,26,7,19,5,2,4,3,11,11,1,14,21,25,,
2,1,27,1,2,1,2,2,27,2,2,27,1,1,27,27,2,27,27,1,3,2,1,1,1,1,1,,
6,5,7,3,4,3,6,7,6,6,5,7,1,2,6,4,4,7,6,3,7,7,2,1,5,1,3,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
20,20,25,14,7,12,13,20,10,20,8,20,4,9,20,20,5,11,6,2,15,27,26,1,20,3,16,,
19,27,24,3,8,9,4,25,5,16,13,27,2,14,18,21,11,12,20,10,17,22,15,7,27,1,6,,
17,5,25,15,20,19,22,21,27,23,12,7,8,4,16,18,26,9,2,14,24,10,3,1,6,11,13,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
15,3,13,25,21,17,27,16,22,26,12,14,10,4,7,18,24,23,19,1,8,6,9,11,2,5,20,,
27,1,27,27,27,9,27,27,27,27,8,27,6,3,27,27,27,27,27,4,27,7,5,27,2,2,9,,
27,27,27,27,27,27,27,27,27,27,27,27,27,1,27,27,27,27,27,27,27,27,2,9,27,3,27,,
4,8,10,3,4,3,5,6,3,5,7,9,1,2,4,10,1,4,3,4,4,2,2,1,8,1,3,,
27,27,27,5,14,8,27,10,12,27,11,27,2,15,17,27,18,13,6,7,16,19,9,1,27,3,4,,
17,24,18,8,15,1,13,16,25,14,19,20,2,7,26,10,12,11,22,9,21,23,4,3,27,5,6,,
27,27,27,27,27,27,27,27,27,27,27,27,27,1,27,27,27,27,27,27,27,27,27,27,27,27,27,,
13,21,26,7,16,2,23,14,6,24,12,26,1,20,15,19,9,10,18,8,17,22,11,5,27,3,4,,
13,23,27,6,18,5,25,22,10,24,16,14,2,3,7,26,5,19,10,6,21,12,3,1,20,1,4,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
27,3,20,6,27,5,27,5,5,27,3,7,5,3,6,7,8,27,9,6,4,3,3,2,3,1,5,,
26,27,27,26,26,26,26,26,26,26,27,27,26,27,26,27,1,2,26,4,26,27,27,3,27,26,26,,
18,4,13,12,24,22,15,20,17,25,5,7,9,1,19,16,14,26,27,11,23,3,2,10,6,8,21,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
14,17,27,3,8,1,6,27,2,13,5,27,2,15,18,27,7,9,27,27,27,16,12,11,18,1,10,,
5,6,10,4,5,4,5,10,3,6,1,9,2,1,5,10,7,5,3,4,3,6,5,3,7,2,4,,
3,27,27,3,27,2,3,27,2,27,27,27,1,27,27,27,27,27,27,27,27,27,27,1,27,3,2,,
14,18,24,3,13,4,10,27,2,12,1,23,8,15,20,26,6,5,21,19,22,16,17,9,25,7,11,,
27,9,27,27,27,27,27,27,27,27,7,27,2,8,4,27,27,27,27,5,14,6,1,6,10,3,27,,
18,26,23,11,16,7,17,24,14,15,12,22,2,6,8,25,20,19,13,9,10,21,5,3,27,1,4,,
27,27,27,3,27,2,27,27,27,27,3,27,2,3,27,27,27,27,27,4,27,27,27,1,27,2,2,,
4,27,27,27,27,7,27,27,9,27,27,27,3,2,27,27,6,5,27,27,27,27,5,1,27,27,8,,
8,17,26,8,11,7,27,27,7,18,18,27,2,15,24,14,27,15,9,4,10,11,5,1,16,3,5,,
27,27,27,27,27,27,27,27,27,27,27,27,4,4,27,27,27,27,27,27,27,27,1,27,27,4,4,,
5,8,27,6,12,8,25,25,20,25,8,27,5,2,25,12,25,20,6,8,25,12,2,1,12,5,1,,
23,15,27,9,25,14,26,20,22,24,3,17,6,2,10,18,21,11,19,8,13,12,1,4,16,5,7,,
19,13,27,9,9,7,20,27,14,15,3,24,4,1,27,11,21,22,15,15,23,18,2,4,12,4,7,,
4,1,4,4,4,2,4,4,2,4,1,3,1,1,4,4,2,4,4,1,4,2,1,1,2,1,3,,
3,27,27,1,26,1,26,4,2,26,2,27,1,2,4,27,2,27,27,3,27,3,2,1,27,1,2,,
8,5,27,27,27,27,27,27,27,27,27,Skipped,27,3,27,27,27,27,27,27,7,1,2,27,6,4,27,,
17,7,25,8,23,14,24,12,13,16,18,19,11,3,10,15,27,26,22,9,21,20,5,2,4,6,1,,
9,14,18,3,7,6,8,17,6,10,4,13,1,4,11,20,4,6,19,10,12,16,12,5,15,2,6,,
27,27,27,2,3,2,27,27,2,27,3,27,1,3,27,27,4,4,27,27,27,27,27,3,27,1,1,,
24,24,27,20,20,20,27,27,27,27,16,27,14,16,27,27,27,24,27,18,27,27,16,18,27,14,20,,
21,21,27,5,13,5,21,13,13,13,13,13,1,4,5,5,5,27,13,5,13,27,3,1,13,5,5,,
25,3,16,6,18,12,18,10,12,12,5,9,1,2,25,14,26,26,27,8,26,20,5,12,1,15,15,,
14,13,25,9,7,4,20,19,12,24,23,26,1,3,18,21,17,6,16,10,15,27,5,2,22,8,11,,
3,20,27,4,27,27,27,9,27,6,8,13,1,17,10,16,27,12,18,11,27,19,15,5,14,7,2,,
5,4,6,5,5,1,5,6,3,5,4,4,2,4,6,3,3,5,6,3,6,4,4,3,4,2,1,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
3,5,7,3,4,1,5,7,4,6,4,6,2,3,6,5,4,3,2,2,4,5,4,1,5,2,1,,
13,27,18,6,14,9,17,21,11,16,1,24,2,7,19,22,15,10,5,12,20,23,8,4,27,5,3,,
19,14,27,11,18,8,23,21,9,22,3,16,1,4,27,25,17,12,24,10,20,13,5,7,15,2,6,,
10,25,25,4,25,5,9,25,5,25,7,26,3,8,25,25,25,9,25,4,25,27,5,1,25,2,6,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
27,27,27,27,27,3,27,27,6,27,27,27,1,27,27,27,5,27,27,27,27,27,27,27,27,2,3,,
12,7,9,10,10,12,13,11,14,15,9,8,5,4,4,4,14,11,3,2,9,12,6,1,7,3,8,,
19,13,25,8,21,7,16,26,15,11,2,10,23,1,8,27,12,20,5,4,17,10,3,6,24,22,14,,
27,27,27,1,27,2,27,27,11,27,4,27,10,11,27,27,27,27,26,27,27,27,27,27,27,10,3,,
27,6,2,27,27,3,27,27,27,27,7,8,27,27,27,5,27,4,27,1,4,27,27,27,6,27,27,,
Skipped,14,Skipped,7,Skipped,8,Skipped,Skipped,Skipped,Skipped,9,13,2,1,6,12,10,11,10,4,Skipped,Skipped,1,3,15,2,5,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
6,3,25,16,21,8,22,12,25,20,4,27,10,2,22,9,26,23,14,11,16,15,1,5,7,11,7,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
27,27,27,27,27,27,27,27,27,27,27,27,4,27,27,27,27,27,1,27,27,27,27,2,27,3,27,,
7,3,9,1,8,1,1,8,1,8,3,5,1,1,9,9,2,3,6,1,2,4,1,1,7,1,1,,
20,20,27,4,4,3,1,24,8,7,10,27,3,25,10,14,8,18,10,12,26,23,13,11,20,2,1,,
26,3,24,14,18,17,15,16,23,27,6,12,8,2,13,9,25,20,21,10,22,5,1,19,4,11,7,,
14,13,9,6,14,7,12,18,12,12,10,14,1,11,27,9,23,22,5,4,14,27,14,1,12,3,8,,
10,27,22,13,18,1,18,18,13,18,7,27,1,7,16,22,10,16,22,7,13,10,1,1,27,1,1,,
7,19,19,7,7,1,19,19,7,15,7,19,1,1,15,19,7,7,19,15,15,19,7,1,19,1,1,,
9,16,19,4,13,2,5,14,8,9,16,18,1,7,15,17,8,12,11,5,10,16,6,3,16,1,2,,
13,27,22,9,23,2,9,23,6,21,8,22,3,8,22,27,5,27,10,10,10,20,7,10,27,1,4,,
15,26,16,12,15,2,12,12,15,15,10,26,10,3,20,15,15,26,27,17,17,3,3,5,26,1,6,,
11,20,14,6,13,10,17,18,24,26,19,22,2,4,8,16,21,15,9,23,25,12,5,3,27,1,7,,
13,8,15,3,12,12,12,2,18,12,7,21,2,6,10,14,19,16,4,9,11,17,5,1,20,1,2,,
7,21,27,11,13,1,12,25,10,15,4,22,5,18,20,26,5,2,17,14,24,19,16,8,23,6,3,,
27,1,27,27,27,27,27,27,27,27,2,27,27,3,27,27,27,27,27,27,27,8,1,6,4,27,27,,
2,2,27,3,27,1,4,3,3,27,2,3,2,2,4,27,3,3,5,2,3,4,2,1,3,1,3,,
4,15,27,2,9,1,14,16,8,13,11,15,1,1,16,11,15,7,6,2,10,12,1,1,15,3,5,,
2,3,11,2,12,2,11,2,2,12,1,27,2,2,4,2,3,27,4,2,3,2,2,2,4,2,2,,
15,18,9,13,22,16,21,12,23,20,18,8,3,2,14,7,27,24,6,10,17,18,5,1,19,4,11,,
22,18,27,10,15,7,26,9,17,21,16,12,2,4,14,19,20,23,6,11,25,24,8,3,5,1,13,,
10,Skipped,Skipped,3,5,9,Skipped,Skipped,12,Skipped,11,Skipped,2,7,Skipped,Skipped,Skipped,14,13,6,Skipped,Skipped,Skipped,1,Skipped,8,4,,
27,27,27,3,27,27,27,27,9,27,27,27,5,27,27,27,7,1,27,27,27,27,27,27,27,8,27,,
23,16,25,12,13,9,20,22,5,21,14,17,7,11,27,24,18,19,3,2,4,26,10,1,15,6,8,,
2,5,6,3,5,4,6,5,5,6,3,3,1,3,5,6,6,4,4,4,6,3,2,1,5,1,2,,
7,27,27,2,4,1,6,27,5,6,3,27,2,3,27,27,3,5,27,4,7,27,5,1,27,2,2,,
26,12,24,16,19,17,14,7,5,26,11,18,10,3,9,22,21,23,27,15,20,6,1,2,13,4,8,,
16,27,27,4,5,6,6,14,1,8,25,26,3,22,27,26,2,4,10,9,9,21,24,18,26,19,7,,
15,24,25,3,14,18,12,26,10,19,12,22,2,11,24,27,16,4,17,22,5,21,20,8,23,20,15,,
9,27,27,8,15,3,16,27,12,27,10,27,4,6,27,27,7,27,27,17,27,27,13,5,27,1,2,,
27,12,27,1,4,4,7,27,4,7,4,27,2,4,10,27,3,27,5,4,8,11,5,2,27,2,3,,
27,11,13,1,9,27,8,27,27,10,5,27,17,4,16,19,12,6,15,2,18,27,27,3,27,27,27,,
6,3,7,4,4,1,7,4,4,7,3,4,1,1,4,5,1,4,5,2,4,1,1,1,4,1,2,,
11,8,27,18,20,15,7,16,22,19,13,17,5,10,1,27,17,9,6,14,21,4,3,2,8,1,12,,
