"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","Num Cands","Num Seats"
"16","2","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","8","11","5","2","10","1","4","12","7","16","13","14","9","3","15","nan","nan"
"16","9","3","7","6","5","1","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","6","16","4","7","8","14","13","2","1","3","5","9","11","10","12","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","3","9","8","11","14","6","13","4","16","7","12","1","5","15","nan","nan"
"7","2","16","1","10","6","3","5","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","7","3","6","2","4","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","16","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","14","12","13","7","6","5","3","16","8","4","15","11","1","2","10","nan","nan"
"10","3","2","1","16","11","9","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","9","11","4","7","10","3","15","16","1","5","12","14","13","2","6","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","11","4","14","3","15","6","5","13","16","1","7","12","2","9","10","nan","nan"
"16","2","3","5","1","4","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","2","8","3","12","16","5","7","4","1","13","9","skipped","skipped","skipped","skipped","nan","nan"
"6","1","4","3","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","4","10","16","5","6","8","3","13","12","15","11","2","14","1","7","nan","nan"
"4","10","5","9","13","3","1","6","2","7","12","11","8","skipped","skipped","skipped","nan","nan"
"7","5","8","15","16","13","14","3","10","2","12","6","4","11","9","1","nan","nan"
"5","4","16","1","6","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","3","7","6","1","2","4","9","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","4","3","5","7","1","2","10","9","8","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","8","9","15","1","3","7","4","13","14","12","16","11","10","2","5","nan","nan"
"16","2","1","5","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","5","10","13","3","15","9","6","12","14","16","11","4","8","1","2","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","1","10","14","12","3","4","13","7","9","15","2","16","11","8","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","3","11","1","4","10","14","7","12","2","16","13","9","15","6","5","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","3","11","10","5","15","9","14","6","1","4","12","13","16","8","2","nan","nan"
"13","3","7","11","1","6","12","8","14","16","4","15","2","9","10","5","nan","nan"
"2","5","6","11","14","16","8","1","12","7","9","13","15","3","4","10","nan","nan"
"13","5","8","4","3","12","6","11","7","9","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","8","14","3","16","6","5","15","9","4","1","7","skipped","skipped","skipped","skipped","nan","nan"
"4","3","5","1","16","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","11","6","2","12","9","15","13","5","1","4","3","7","16","10","8","nan","nan"
"3","6","11","7","4","16","9","10","8","5","1","2","skipped","skipped","skipped","skipped","nan","nan"
"6","2","16","7","3","1","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","10","7","14","2","3","5","6","13","15","12","16","9","4","1","8","nan","nan"
"7","6","1","12","3","9","10","8","14","16","13","15","2","4","5","11","nan","nan"
"15","12","11","2","5","14","6","9","16","10","13","7","8","3","1","4","nan","nan"
"11","8","3","7","6","9","12","15","5","2","16","4","1","13","10","14","nan","nan"
"16","7","3","2","6","5","4","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","9","5","7","3","14","11","8","15","1","13","12","2","6","16","4","nan","nan"
"16","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","2","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","16","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","8","9","14","15","6","4","10","12","7","11","5","3","2","13","1","nan","nan"
"16","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","9","13","16","1","12","7","3","14","11","5","6","10","8","15","2","nan","nan"
"9","3","7","2","11","15","10","13","6","1","14","5","4","12","16","8","nan","nan"
"16","2","6","4","3","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","8","2","3","9","13","11","12","5","1","6","4","7","10","16","15","nan","nan"
"16","3","4","6","1","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","12","10","16","11","3","5","7","15","13","14","6","1","4","9","2","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","3","7","14","1","2","15","11","13","9","10","12","4","6","16","5","nan","nan"
"15","7","9","10","1","4","13","12","14","3","11","5","8","16","2","6","nan","nan"
"4","16","3","5","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","11","16","13","14","12","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","9","16","3","10","12","6","8","15","4","13","2","11","14","7","nan","nan"
"16","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","2","12","9","7","14","13","15","8","3","5","6","10","11","1","4","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","16","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","2","14","16","4","6","9","8","13","3","11","12","1","15","5","10","nan","nan"
"11","3","9","8","12","7","13","14","16","1","4","10","2","6","15","5","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","2","11","1","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","6","1","3","4","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","3","4","7","2","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","2","4","16","7","1","8","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","3","16","8","11","1","13","6","4","7","5","12","15","14","10","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","4","11","2","6","7","12","14","13","1","3","8","5","16","10","9","nan","nan"
"16","8","6","1","5","2","4","3","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","11","2","10","4","16","9","3","14","12","13","15","8","5","1","7","nan","nan"
"2","11","10","12","14","16","6","3","13","1","8","9","4","5","15","7","nan","nan"
"15","7","13","5","14","1","4","11","8","2","16","6","3","10","9","12","nan","nan"
"16","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","11","12","7","6","2","9","5","10","16","13","15","4","8","3","1","nan","nan"
"16","6","3","4","2","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","8","5","4","12","15","13","9","7","1","6","3","10","11","16","14","nan","nan"
"14","15","1","16","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","6","5","1","15","3","7","2","8","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","6","7","16","5","4","12","8","10","13","14","1","9","11","3","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","6","15","14","9","5","4","16","3","1","8","skipped","skipped","skipped","skipped","nan","nan"
"16","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","10","1","4","11","2","12","6","13","16","5","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","16","4","12","9","11","8","10","3","1","5","13","7","14","2","15","nan","nan"
"4","3","13","2","5","14","9","1","8","7","6","16","15","skipped","skipped","skipped","nan","nan"
"16","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","10","13","6","2","11","16","14","12","3","15","7","4","9","1","5","nan","nan"
"3","6","11","16","10","8","9","2","1","7","4","5","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","16","2","10","11","13","7","5","1","6","3","9","14","15","12","nan","nan"
"3","1","14","12","15","11","16","2","13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","16","2","1","5","3","6","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","16","15","1","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","15","3","1","7","6","9","5","16","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","16","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","11","4","7","3","14","8","12","6","10","9","5","1","2","13","16","nan","nan"
"2","7","8","12","1","9","10","3","14","13","16","15","4","11","5","6","nan","nan"
"14","2","9","3","10","13","11","15","8","1","7","5","4","16","12","6","nan","nan"
"16","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","2","3","1","4","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","2","11","15","1","13","8","14","7","4","6","5","10","16","12","3","nan","nan"
"4","7","2","5","3","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","16","3","4","8","12","15","10","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","16","1","3","2","6","8","5","4","9","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","10","5","6","14","8","12","4","16","9","7","3","1","11","13","nan","nan"
"3","5","1","7","12","15","11","13","4","2","8","6","9","10","16","14","nan","nan"
"8","12","1","3","13","14","16","15","4","2","11","10","5","9","6","7","nan","nan"
"2","16","3","4","13","9","5","6","14","11","15","10","7","1","8","12","nan","nan"
"9","13","1","2","4","15","11","6","3","16","5","7","14","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","16","1","3","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","11","2","12","10","16","6","1","3","15","13","14","9","5","7","8","nan","nan"
"9","6","12","11","2","10","8","5","14","16","15","13","7","3","1","4","nan","nan"
"16","2","1","3","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","4","6","2","3","7","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","10","3","1","4","16","13","12","14","8","7","9","2","5","6","11","nan","nan"
"16","7","6","5","8","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","16","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","9","13","5","8","15","6","14","12","1","3","4","2","7","16","11","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","1","12","10","8","9","4","3","14","7","11","13","2","5","16","15","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","2","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","4","5","14","7","2","9","12","11","15","10","13","3","8","1","6","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","6","9","10","12","15","14","5","7","2","1","11","13","16","8","nan","nan"
"2","7","12","16","1","9","5","3","13","10","11","14","4","6","15","8","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","9","7","12","16","14","6","2","1","5","4","11","8","13","skipped","nan","nan"
"3","16","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","3","2","4","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","14","5","16","11","4","3","10","6","7","15","1","skipped","skipped","skipped","skipped","nan","nan"
"16","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","16","5","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","2","11","16","6","5","9","3","14","12","15","13","1","10","8","4","nan","nan"
"6","4","14","16","1","11","2","15","7","8","5","9","3","skipped","skipped","skipped","nan","nan"
"16","2","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","2","16","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","3","12","9","4","6","7","2","15","16","10","14","1","13","5","8","nan","nan"
"7","4","10","2","12","16","3","15","5","13","1","6","11","8","skipped","skipped","nan","nan"
"13","3","2","7","16","14","11","9","10","12","8","4","15","1","5","skipped","nan","nan"
"9","3","7","14","8","16","5","4","15","12","13","11","1","6","10","2","nan","nan"
"6","4","2","3","14","16","1","7","8","10","5","15","skipped","skipped","skipped","skipped","nan","nan"
"8","9","11","7","1","15","5","4","10","16","14","12","13","6","2","3","nan","nan"
"4","12","1","6","5","15","2","13","14","9","11","16","10","3","7","8","nan","nan"
"6","16","3","1","10","14","5","2","4","15","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","6","7","14","3","8","5","12","11","15","2","13","4","9","1","16","nan","nan"
"15","1","7","11","6","12","13","16","8","3","9","2","5","14","10","4","nan","nan"
"16","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","7","5","12","1","9","10","4","14","11","13","15","2","16","6","8","nan","nan"
"15","11","8","6","13","16","9","14","3","4","5","1","12","7","10","2","nan","nan"
"9","11","4","8","1","7","3","13","10","6","16","12","2","15","5","14","nan","nan"
"16","1","3","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","13","8","6","5","16","9","10","15","3","12","14","4","2","1","7","nan","nan"
"16","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","11","10","5","15","16","13","6","9","2","7","8","3","14","1","4","nan","nan"
"16","13","7","15","12","6","4","9","14","8","11","2","3","1","5","skipped","nan","nan"
"8","2","6","16","3","7","10","9","1","11","5","4","skipped","skipped","skipped","skipped","nan","nan"
"3","5","2","1","16","10","14","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
