"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","rank19","Num Cands","Num Seats"
"3","18","9","4","10","7","2","12","19","1","6","5","8","11","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","8","2","6","1","7","5","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","19","5","3","6","4","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","14","19","10","4","12","17","11","13","2","3","5","16","15","7","6","9","1","skipped","nan","nan"
"7","3","4","2","6","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","2","5","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","2","4","7","8","11","5","13","10","3","1","17","6","15","19","12","18","9","14","nan","nan"
"10","2","8","6","3","5","13","12","4","1","11","9","7","19","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","5","10","13","3","7","6","11","19","2","4","12","1","9","16","18","14","17","15","nan","nan"
"19","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","19","3","6","17","1","5","13","12","9","4","8","11","2","10","7","14","skipped","skipped","nan","nan"
"3","6","7","5","1","4","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","13","7","3","10","14","15","1","2","6","11","8","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","1","4","5","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","5","10","11","3","12","6","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","14","6","13","3","4","19","5","2","8","7","11","9","10","1","skipped","skipped","skipped","skipped","nan","nan"
"10","1","9","7","5","6","8","4","3","12","11","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","19","3","5","4","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","19","3","1","9","2","8","5","7","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","4","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","6","15","1","19","5","3","14","2","10","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","1","9","7","3","12","4","2","14","13","11","6","10","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","8","15","1","2","12","10","17","9","16","4","7","14","13","19","11","6","skipped","skipped","nan","nan"
"5","3","10","4","2","7","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","18","19","12","2","17","14","7","15","6","8","5","4","13","11","9","10","1","16","nan","nan"
"19","1","7","8","5","4","9","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","12","7","3","8","14","5","2","11","10","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","7","18","13","3","12","15","11","14","2","5","8","6","10","4","19","17","1","16","nan","nan"
"10","11","5","12","4","2","13","6","3","8","7","1","9","14","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","4","13","10","5","12","7","3","1","6","11","2","9","8","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","18","2","8","13","1","19","7","9","16","17","5","3","12","11","6","10","4","15","nan","nan"
"4","2","5","6","8","7","1","10","9","11","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","7","2","3","6","11","12","8","4","10","9","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","4","7","1","11","10","2","3","9","6","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","3","4","5","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","6","8","2","13","3","5","10","7","19","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","5","6","8","9","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","2","16","8","19","12","18","6","9","4","1","5","13","10","11","17","15","3","14","nan","nan"
"2","5","9","6","3","8","7","10","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","19","2","1","4","6","3","9","7","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","19","2","5","4","7","9","1","8","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","8","10","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","8","7","4","1","5","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","19","3","13","7","4","11","5","6","2","14","10","1","8","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","4","1","14","3","13","11","15","18","12","6","9","8","5","16","17","2","7","19","nan","nan"
"19","4","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","11","5","3","9","7","10","6","2","4","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","10","6","19","4","9","8","2","7","1","5","11","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","4","7","3","5","6","8","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","12","8","15","9","6","10","13","4","1","11","5","3","7","2","skipped","skipped","skipped","skipped","nan","nan"
"10","18","3","6","5","2","19","7","8","11","9","1","12","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","18","4","10","15","2","19","6","16","17","7","1","8","5","9","3","skipped","skipped","skipped","nan","nan"
"4","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","4","5","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","3","16","12","18","10","14","17","1","9","13","11","15","5","2","6","19","7","nan","nan"
"8","10","1","15","11","3","17","2","16","5","7","4","12","19","9","6","18","skipped","skipped","nan","nan"
"19","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","9","10","3","8","6","14","13","4","7","5","1","18","19","16","15","12","2","17","nan","nan"
"6","16","19","10","4","7","13","8","11","5","9","2","3","12","14","18","15","1","17","nan","nan"
"19","3","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","4","1","5","3","6","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","2","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","3","5","2","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","8","18","12","2","3","19","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","19","1","7","8","11","10","2","13","15","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","4","9","19","3","10","12","6","1","5","8","7","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","16","5","13","3","7","14","9","15","12","17","4","1","8","19","6","10","2","18","nan","nan"
"19","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","4","2","5","6","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","6","13","8","2","3","19","12","11","1","4","7","9","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","19","1","6","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","13","4","14","8","6","16","10","15","17","3","1","9","12","2","5","7","18","skipped","nan","nan"
"6","5","19","1","7","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","9","8","19","2","7","11","6","10","3","1","5","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","6","2","1","4","10","3","7","8","5","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","5","11","3","7","13","6","4","8","2","12","1","10","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","1","3","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","2","8","19","5","7","4","3","9","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","17","6","13","8","5","18","10","14","4","15","3","1","9","12","7","16","2","19","nan","nan"
"10","13","2","9","6","8","4","11","5","1","12","7","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","9","2","4","8","1","3","10","7","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","4","1","6","3","5","7","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","18","9","6","1","19","8","13","15","17","3","5","7","4","2","skipped","skipped","skipped","skipped","nan","nan"
"4","7","3","6","1","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","15","8","9","4","2","17","16","10","18","1","6","19","7","11","3","skipped","skipped","skipped","nan","nan"
"19","6","5","2","7","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","19","4","3","6","2","8","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","18","19","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","10","1","11","2","12","19","8","14","16","17","5","6","18","3","4","7","skipped","skipped","nan","nan"
"19","4","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","10","9","18","3","6","12","17","19","5","7","4","2","14","11","13","8","1","16","nan","nan"
"10","19","3","9","1","7","13","12","15","6","4","11","14","8","2","5","skipped","skipped","skipped","nan","nan"
"11","18","4","8","1","17","2","3","13","19","6","12","16","15","7","14","skipped","skipped","skipped","nan","nan"
"19","3","5","1","6","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","19","4","7","10","5","1","6","2","9","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","4","3","6","5","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","3","4","2","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","4","5","6","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","19","3","5","7","4","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","2","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","6","5","15","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","17","3","9","8","2","16","13","15","11","18","1","12","19","7","10","6","5","14","nan","nan"
"10","15","4","19","9","1","3","11","13","8","2","6","14","7","12","5","skipped","skipped","skipped","nan","nan"
"19","6","2","3","1","5","8","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","19","4","7","2","5","1","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
