"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","Num Cands","Num Seats"
"18","11","10","9","1","6","5","2","4","3","7","8","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","2","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","4","13","15","7","8","18","16","9","1","10","14","5","17","2","6","12","3","nan","nan"
"18","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","4","10","9","5","16","7","2","17","1","8","13","14","15","18","11","3","6","nan","nan"
"18","14","12","16","6","13","2","7","4","3","15","10","8","1","skipped","skipped","skipped","skipped","nan","nan"
"18","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","13","4","18","3","9","15","6","11","8","16","1","7","10","17","2","5","12","nan","nan"
"2","18","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","16","3","14","13","11","17","2","10","7","15","6","9","18","8","5","12","1","nan","nan"
"4","7","6","5","3","2","9","1","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","4","1","2","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","2","4","6","3","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","7","18","8","6","3","11","16","17","13","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","8","3","2","4","10","7","1","9","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","6","13","18","9","10","16","4","15","5","8","3","7","12","14","1","11","17","nan","nan"
"18","9","5","7","2","11","4","8","10","6","3","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","13","8","9","4","3","12","6","11","10","5","2","7","1","skipped","skipped","skipped","skipped","nan","nan"
"18","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","1","5","9","3","6","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","1","4","5","2","7","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","12","13","6","7","5","10","1","14","2","15","4","9","8","16","3","17","11","nan","nan"
"18","2","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","2","4","3","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","3","1","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","5","1","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","6","2","3","8","5","9","4","1","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
