"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","Num Cands","Num Seats"
"3","17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","1","16","17","6","8","10","2","13","3","7","14","12","4","15","9","5","nan","nan"
"17","3","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","7","1","10","2","14","17","3","16","12","9","15","8","13","5","6","4","nan","nan"
"17","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","3","14","10","8","13","1","17","15","5","4","2","16","7","6","9","nan","nan"
"17","1","5","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","3","5","17","11","9","4","6","2","8","10","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","4","17","7","15","8","1","14","16","2","12","5","9","3","11","13","10","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","1","5","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","4","17","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","1","2","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","2","3","17","8","4","1","5","7","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","15","1","12","14","8","3","2","16","5","11","6","10","9","17","4","13","nan","nan"
"4","3","1","17","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","1","6","2","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","17","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","3","11","9","7","1","6","4","2","10","8","12","skipped","skipped","skipped","skipped","nan","nan"
"17","3","5","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","1","11","16","10","15","5","3","17","7","14","13","8","12","2","6","9","nan","nan"
"4","5","17","1","6","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","2","13","6","8","3","17","4","15","7","5","12","10","16","14","1","11","nan","nan"
"17","2","13","1","6","9","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","6","17","3","14","11","4","1","5","9","10","16","7","12","13","2","15","nan","nan"
"6","9","10","12","3","15","2","1","13","7","5","14","4","16","17","8","11","nan","nan"
"17","1","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","9","2","16","12","1","17","8","6","13","10","3","14","7","4","15","11","nan","nan"
"14","13","1","11","15","3","6","8","5","10","4","9","7","2","12","16","skipped","nan","nan"
"17","5","2","1","3","6","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","6","15","2","5","1","16","4","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","1","16","8","7","15","4","14","9","12","3","2","11","13","17","5","skipped","nan","nan"
"2","6","16","13","11","14","1","4","8","3","7","15","9","17","5","10","skipped","nan","nan"
"13","5","8","14","16","9","3","1","15","10","2","6","11","12","7","4","17","nan","nan"
"6","2","14","16","15","9","5","1","13","7","8","12","4","10","11","3","17","nan","nan"
"10","6","1","17","8","4","16","3","15","12","11","5","7","13","14","2","9","nan","nan"
"1","2","17","9","3","5","8","7","11","6","12","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","9","1","7","10","3","5","4","14","2","15","6","8","13","16","17","12","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","17","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","3","14","12","2","9","16","17","13","11","8","10","1","7","15","6","4","nan","nan"
"17","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","7","15","6","14","12","2","16","11","5","8","17","9","10","1","3","13","nan","nan"
"13","1","2","12","14","9","4","11","16","6","10","7","15","8","3","5","skipped","nan","nan"
"5","2","17","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","5","2","14","13","10","3","17","12","4","6","1","15","11","9","8","16","nan","nan"
"9","4","17","6","8","3","5","2","7","10","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","4","8","17","9","2","1","6","7","3","5","14","16","skipped","skipped","skipped","skipped","nan","nan"
"17","5","16","8","7","9","2","1","14","12","4","13","11","3","10","6","skipped","nan","nan"
"10","5","16","15","11","14","1","6","9","12","2","7","13","4","17","3","8","nan","nan"
"8","2","4","17","7","1","5","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","14","1","5","9","10","4","12","16","3","2","8","15","11","17","6","13","nan","nan"
"17","1","4","5","7","3","2","6","8","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","14","5","4","9","16","2","17","10","7","12","1","13","11","3","8","15","nan","nan"
"2","7","17","14","11","1","5","16","3","6","9","10","8","15","skipped","skipped","skipped","nan","nan"
"10","5","2","14","6","3","4","8","16","15","7","1","12","9","11","13","17","nan","nan"
"17","3","2","10","7","1","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","16","4","14","7","8","9","1","17","5","10","2","11","12","3","15","6","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","3","2","4","5","17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","5","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","6","2","3","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","13","4","6","15","3","5","1","16","11","9","8","10","14","17","7","12","nan","nan"
"17","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","15","9","16","5","10","4","13","11","12","14","8","7","6","1","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","1","9","10","15","11","2","14","7","12","4","8","16","17","6","13","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","13","10","16","5","8","4","14","6","1","12","17","11","9","3","15","nan","nan"
"7","4","1","9","11","12","3","15","17","10","5","13","6","8","14","2","16","nan","nan"
"7","5","17","16","8","10","1","4","14","6","3","11","15","12","13","2","9","nan","nan"
"6","2","10","4","5","15","1","3","17","7","9","12","11","13","16","8","14","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","17","4","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","6","4","13","9","12","1","7","14","5","16","11","17","15","3","8","10","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","1","13","8","16","6","15","17","5","11","12","2","10","14","3","9","7","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","16","1","5","6","9","17","7","3","10","2","8","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","9","3","6","11","4","2","17","10","13","7","15","8","16","1","5","12","nan","nan"
"17","3","7","1","5","6","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","4","17","9","8","13","2","10","11","1","5","14","15","16","12","3","7","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","4","1","2","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","11","8","9","5","14","3","2","13","12","15","7","16","6","17","10","skipped","nan","nan"
"9","5","1","11","13","16","6","4","17","10","12","3","14","8","2","7","15","nan","nan"
"12","1","4","13","14","2","6","3","9","10","8","5","17","16","7","11","15","nan","nan"
"4","11","5","7","13","16","12","15","8","9","14","1","6","3","2","10","17","nan","nan"
"12","4","3","16","13","8","9","1","15","5","7","2","11","10","14","6","17","nan","nan"
"17","4","3","1","2","6","7","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","5","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","2","3","4","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","17","1","3","2","5","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","6","16","5","11","12","4","2","8","15","7","13","14","1","skipped","skipped","skipped","nan","nan"
"14","11","1","12","17","4","8","15","13","6","9","2","7","10","3","5","16","nan","nan"
"17","6","9","4","2","5","3","8","1","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","6","1","14","5","2","11","8","15","7","13","3","12","9","17","4","16","nan","nan"
"7","17","2","6","12","3","13","15","4","5","16","14","1","8","skipped","skipped","skipped","nan","nan"
"15","10","3","8","16","12","2","14","6","13","11","7","9","5","1","17","skipped","nan","nan"
"17","1","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","5","13","17","6","14","12","1","10","11","8","2","15","3","16","7","4","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","13","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","4","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","4","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","9","12","6","8","1","4","5","13","10","3","15","11","14","16","2","7","nan","nan"
"3","17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","6","2","12","13","3","4","1","17","16","11","14","5","10","7","9","skipped","nan","nan"
"17","2","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","7","1","2","5","8","4","6","3","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","8","2","13","14","9","4","1","16","11","10","17","12","3","6","15","skipped","nan","nan"
"3","9","8","17","4","10","1","5","6","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","6","3","2","1","5","7","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","13","2","9","16","4","5","15","10","12","7","3","8","6","1","11","17","nan","nan"
"5","2","12","6","3","14","9","1","16","11","7","10","15","13","17","8","4","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","13","12","17","6","2","16","1","11","5","8","14","7","9","15","3","4","nan","nan"
"10","6","17","4","1","2","3","14","16","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","6","17","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","12","3","5","10","11","1","9","8","15","6","4","14","7","16","2","17","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","10","13","7","15","6","1","11","16","2","5","14","8","4","17","3","12","nan","nan"
"4","6","12","14","8","15","7","16","1","3","9","13","5","10","2","11","17","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","6","2","14","11","4","5","1","17","10","8","3","7","15","16","9","13","nan","nan"
"17","3","1","2","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","7","1","8","14","4","15","11","9","6","3","2","10","16","5","13","12","nan","nan"
"5","9","1","15","10","6","16","2","12","7","13","14","11","4","3","8","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","16","1","12","9","3","6","2","15","7","8","10","5","17","4","skipped","skipped","nan","nan"
"14","2","17","15","3","4","16","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","17","7","1","15","6","3","16","4","8","5","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","3","6","5","2","4","1","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","3","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","6","7","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","16","4","9","12","3","2","17","7","1","5","14","13","6","10","8","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","2","9","10","13","6","3","17","7","14","1","11","15","16","5","12","nan","nan"
"1","5","17","15","14","9","6","11","16","3","2","8","12","7","10","4","13","nan","nan"
"17","1","5","4","2","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","17","5","6","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","9","6","16","5","4","15","1","7","2","10","13","8","14","12","3","11","nan","nan"
"6","15","1","12","8","4","7","17","5","11","2","13","16","3","10","9","skipped","nan","nan"
"12","5","16","11","8","6","15","17","13","14","1","7","10","9","2","3","4","nan","nan"
"17","1","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","4","1","10","17","2","5","6","8","3","11","9","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","5","2","6","10","4","7","9","13","17","3","12","8","1","14","15","skipped","nan","nan"
"13","11","16","3","4","12","5","2","15","14","1","17","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","2","7","3","5","6","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","15","10","17","9","5","1","14","3","7","13","11","12","6","2","16","nan","nan"
"7","3","17","11","2","10","16","14","15","4","6","13","12","5","9","1","8","nan","nan"
"17","4","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","16","13","2","11","1","17","4","3","7","5","9","10","12","6","8","skipped","nan","nan"
"17","2","5","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","5","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","7","3","1","6","10","5","4","8","9","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","6","2","7","4","3","5","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","12","11","4","17","9","1","7","10","2","6","3","13","5","14","15","16","nan","nan"
"15","1","4","17","11","10","14","2","16","12","3","13","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","17","1","12","11","3","10","6","15","14","5","2","16","9","4","7","13","nan","nan"
"9","13","2","17","5","16","6","10","14","8","11","15","4","7","1","3","12","nan","nan"
"4","12","3","8","10","17","7","1","16","15","11","13","9","5","14","6","2","nan","nan"
"9","12","1","15","6","3","10","17","7","14","4","8","13","2","11","5","skipped","nan","nan"
"7","9","6","17","5","4","2","3","1","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","10","14","7","8","2","6","1","11","15","3","5","13","12","9","4","17","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","9","14","16","2","1","8","7","10","6","5","3","11","17","12","4","13","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","17","5","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","5","8","6","7","17","11","4","12","9","1","13","15","3","16","14","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","14","1","16","12","4","3","6","13","10","15","2","9","8","7","5","17","nan","nan"
"17","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","2","6","11","3","17","15","5","16","10","8","13","14","9","4","skipped","nan","nan"
"17","3","4","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","3","17","11","12","5","4","1","9","16","7","2","15","6","10","13","8","nan","nan"
"17","5","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","15","1","14","11","4","5","9","17","13","16","2","12","8","3","7","6","nan","nan"
"16","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","5","17","7","10","11","6","2","4","1","3","8","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","17","4","8","16","6","1","12","7","9","14","3","10","11","2","5","13","nan","nan"
"10","6","17","4","9","15","12","1","8","5","14","3","11","13","7","2","skipped","nan","nan"
"1","17","3","2","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","17","5","2","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","10","3","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","1","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","6","5","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","3","17","4","11","5","12","14","1","13","16","2","6","9","15","10","skipped","nan","nan"
"6","3","17","5","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","3","9","13","6","8","7","11","5","12","1","14","10","2","15","16","nan","nan"
"4","10","9","3","6","5","1","13","17","7","2","15","14","11","16","12","8","nan","nan"
"17","2","6","1","4","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","10","2","11","16","8","1","7","13","6","5","3","17","9","14","4","15","nan","nan"
"9","14","1","16","5","3","6","2","13","15","12","4","11","10","7","17","skipped","nan","nan"
"11","2","1","16","5","10","14","6","15","7","8","4","12","17","9","3","13","nan","nan"
"4","17","5","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","8","16","9","7","10","1","12","17","3","5","13","14","11","15","2","4","nan","nan"
"17","2","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","7","4","1","2","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","4","1","2","8","6","3","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","11","13","1","16","7","6","14","3","10","8","12","9","17","15","5","nan","nan"
"17","3","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","17","10","6","4","15","1","11","13","14","8","9","12","16","7","2","nan","nan"
"5","7","17","9","11","13","1","2","14","6","3","15","10","8","16","4","12","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","1","17","9","10","3","5","11","4","7","2","8","skipped","skipped","skipped","skipped","skipped","nan","nan"
