"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","rank19","rank20","rank21","Num Cands","Num Seats"
"4","21","7","5","6","1","2","8","9","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","5","7","2","3","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","21","7","6","1","4","8","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","11","4","12","9","16","1","17","10","3","8","6","14","21","13","18","15","2","skipped","skipped","skipped","nan","nan"
"1","2","3","5","15","7","12","17","11","21","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","5","12","21","19","10","16","7","13","17","20","18","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","6","3","10","5","20","2","7","18","21","19","9","12","13","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","9","3","6","15","18","2","16","10","5","17","11","14","7","12","13","8","21","19","20","1","nan","nan"
"12","21","5","6","8","1","3","4","2","9","11","7","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","19","10","18","17","8","3","20","12","1","6","7","4","16","11","15","21","9","13","2","skipped","nan","nan"
"5","9","6","7","10","15","1","16","13","2","14","12","11","4","8","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","21","5","6","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","13","3","4","16","1","9","17","5","15","18","14","6","10","12","11","19","skipped","skipped","skipped","skipped","nan","nan"
"4","7","5","2","11","19","1","13","20","12","8","6","9","18","21","10","3","skipped","skipped","skipped","skipped","nan","nan"
"5","10","3","6","21","1","4","7","8","12","11","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","2","10","12","17","13","3","15","9","6","14","7","8","4","21","1","20","18","19","16","5","nan","nan"
"7","10","1","21","5","11","6","4","9","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","17","2","4","18","20","1","21","7","19","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","5","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","21","6","7","1","3","10","9","4","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","7","5","2","21","1","6","8","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","4","15","11","7","12","6","18","2","8","3","5","10","13","19","21","20","17","14","16","1","nan","nan"
"3","8","6","5","1","4","7","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","8","7","6","19","17","1","12","14","2","16","9","10","3","20","13","21","18","11","15","4","nan","nan"
"2","21","3","6","10","1","5","11","8","7","9","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","6","7","11","15","17","1","16","21","5","4","3","12","19","13","14","9","18","20","10","2","nan","nan"
"10","7","11","12","15","16","1","21","17","3","14","6","8","4","5","19","20","13","9","18","2","nan","nan"
"6","8","4","7","21","2","3","5","9","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","10","7","6","11","1","21","5","12","13","2","15","14","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","10","21","7","6","1","9","4","11","8","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","21","4","1","6","7","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","21","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","5","7","1","6","8","9","4","11","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","8","5","4","21","1","6","9","7","11","10","12","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","21","6","1","3","2","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","11","5","4","10","14","1","15","16","6","13","12","3","2","19","21","18","20","9","17","8","nan","nan"
"5","12","9","8","11","15","1","21","2","14","13","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","7","9","3","11","21","1","12","6","14","13","10","5","8","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","6","4","1","15","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","8","2","6","1","11","7","5","10","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","7","10","3","4","18","1","19","14","5","11","13","12","6","17","20","16","21","8","15","2","nan","nan"
"21","5","4","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","3","6","21","1","5","10","9","7","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","8","7","4","1","15","2","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","13","6","3","8","20","1","9","11","5","12","14","10","2","21","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","21","3","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","9","7","8","16","12","1","15","10","3","18","11","6","4","21","14","19","20","13","17","skipped","nan","nan"
"2","14","4","6","13","19","1","21","8","16","11","7","9","10","20","12","15","3","skipped","skipped","skipped","nan","nan"
"4","9","6","3","8","21","1","5","10","11","7","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","5","15","1","2","9","4","13","21","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","7","5","21","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","1","2","12","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","19","12","1","11","21","7","16","6","15","13","8","20","17","14","18","9","skipped","skipped","skipped","skipped","nan","nan"
"1","21","3","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"20","1","2","21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","21","6","5","3","4","7","20","1","9","10","12","8","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","1","10","6","11","8","5","9","12","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","8","1","6","7","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","10","6","3","8","17","1","20","4","16","7","9","18","19","15","21","2","skipped","skipped","skipped","skipped","nan","nan"
"5","10","3","4","11","16","1","18","17","6","13","8","14","21","19","15","20","skipped","skipped","skipped","skipped","nan","nan"
"21","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","21","3","6","9","1","7","8","5","10","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
