,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
2816,PR,Uralla Pre-Poll,2507,Formal,MP,BELL Robert,skipped,skipped,1,3
2817,PR,Uralla Pre-Poll,2508,Formal,MP,BELL Robert,skipped,skipped,1,3
2818,PR,Uralla Pre-Poll,2509,Formal,MP,BELL Robert,skipped,skipped,1,3
2819,PR,Uralla Pre-Poll,2510,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2820,PR,Uralla Pre-Poll,2511,Formal,MP,BELL Robert,skipped,skipped,1,3
2821,PR,Uralla Pre-Poll,2512,Formal,MP,BELL Robert,skipped,skipped,1,3
2822,PR,Uralla Pre-Poll,2513,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2823,PR,Uralla Pre-Poll,2514,Formal,MP,BELL Robert,skipped,skipped,1,3
2824,PR,Uralla Pre-Poll,2515,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2825,PR,Uralla Pre-Poll,2516,Formal,MP,BELL Robert,skipped,skipped,1,3
2826,PR,Uralla Pre-Poll,2517,Formal,MP,BELL Robert,skipped,skipped,1,3
2827,PR,Uralla Pre-Poll,2518,Formal,MP,BELL Robert,skipped,skipped,1,3
2828,PR,Uralla Pre-Poll,2519,Formal,MP,BELL Robert,skipped,skipped,1,3
2829,PR,Uralla Pre-Poll,2520,Formal,MP,BELL Robert,skipped,skipped,1,3
2830,PR,Uralla Pre-Poll,2521,Formal,MP,BELL Robert,skipped,skipped,1,3
2831,PR,Uralla Pre-Poll,2522,Formal,MP,BELL Robert,skipped,skipped,1,3
2832,PR,Uralla Pre-Poll,2523,Formal,MP,BELL Robert,skipped,skipped,1,3
2833,PR,Uralla Pre-Poll,2524,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2834,PR,Uralla Pre-Poll,2525,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2835,PR,Uralla Pre-Poll,2526,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2836,PR,Uralla Pre-Poll,2527,Formal,MP,BELL Robert,skipped,skipped,1,3
2837,PR,Uralla Pre-Poll,2528,Formal,MP,BELL Robert,skipped,skipped,1,3
2838,PR,Uralla Pre-Poll,2529,Formal,MP,BELL Robert,skipped,skipped,1,3
2839,PR,Uralla Pre-Poll,2530,Formal,MP,BELL Robert,skipped,skipped,1,3
2840,PR,Uralla Pre-Poll,2531,Formal,MP,BELL Robert,skipped,skipped,1,3
2841,PR,Uralla Pre-Poll,2532,Formal,MP,BELL Robert,skipped,skipped,1,3
2842,PR,Uralla Pre-Poll,2533,Formal,MP,BELL Robert,skipped,skipped,1,3
2843,PR,Uralla Pre-Poll,2534,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2844,PR,Uralla Pre-Poll,2535,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2845,PR,Uralla Pre-Poll,2536,Formal,MP,BELL Robert,skipped,skipped,1,3
2846,PR,Uralla Pre-Poll,2537,Formal,MP,BELL Robert,skipped,skipped,1,3
2847,PR,Uralla Pre-Poll,2538,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2848,PR,Uralla Pre-Poll,2539,Formal,MP,BELL Robert,skipped,skipped,1,3
2849,PR,Uralla Pre-Poll,2540,Formal,MP,BELL Robert,skipped,skipped,1,3
2850,PR,Uralla Pre-Poll,2541,Formal,MP,BELL Robert,skipped,skipped,1,3
2851,PR,Uralla Pre-Poll,2542,Formal,MP,BELL Robert,skipped,skipped,1,3
2852,PR,Uralla Pre-Poll,2543,Formal,MP,BELL Robert,skipped,skipped,1,3
2853,PR,Uralla Pre-Poll,2544,Formal,MP,BELL Robert,skipped,skipped,1,3
2854,PR,Uralla Pre-Poll,2545,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2855,PR,Uralla Pre-Poll,2546,Formal,MP,BELL Robert,skipped,skipped,1,3
2856,PR,Uralla Pre-Poll,2547,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2857,PR,Uralla Pre-Poll,2548,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2858,PR,Uralla Pre-Poll,2549,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2859,PR,Uralla Pre-Poll,2550,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2860,PR,Uralla Pre-Poll,2551,Formal,MP,BELL Robert,skipped,skipped,1,3
2861,PR,Uralla Pre-Poll,2552,Formal,MP,BELL Robert,skipped,skipped,1,3
2862,PR,Uralla Pre-Poll,2553,Formal,MP,BELL Robert,skipped,skipped,1,3
2863,PR,Uralla Pre-Poll,2554,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2864,PR,Uralla Pre-Poll,2555,Formal,MP,BELL Robert,skipped,skipped,1,3
2865,PR,Uralla Pre-Poll,2556,Formal,MP,BELL Robert,skipped,skipped,1,3
2866,PR,Uralla Pre-Poll,2557,Formal,MP,BELL Robert,skipped,skipped,1,3
2867,PR,Uralla Pre-Poll,2558,Formal,MP,BELL Robert,skipped,skipped,1,3
2868,PR,Uralla Pre-Poll,2559,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2869,PR,Uralla Pre-Poll,2560,Formal,MP,BELL Robert,skipped,skipped,1,3
2870,PR,Uralla Pre-Poll,2561,Formal,MP,BELL Robert,skipped,skipped,1,3
2871,PR,Uralla Pre-Poll,2562,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2872,PR,Uralla Pre-Poll,2563,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2873,PR,Uralla Pre-Poll,2564,Formal,MP,BELL Robert,skipped,skipped,1,3
2874,PR,Uralla Pre-Poll,2565,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2875,PR,Uralla Pre-Poll,2566,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2876,PR,Uralla Pre-Poll,2567,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2877,PR,Uralla Pre-Poll,2568,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2878,PR,Uralla Pre-Poll,2569,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2879,PR,Uralla Pre-Poll,2570,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
2880,PR,Uralla Pre-Poll,2571,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2881,PR,Uralla Pre-Poll,2572,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2882,PR,Uralla Pre-Poll,2573,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2883,PR,Uralla Pre-Poll,2574,Formal,MP,BELL Robert,skipped,skipped,1,3
2884,PR,Uralla Pre-Poll,2575,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2885,PR,Uralla Pre-Poll,2576,Formal,MP,BELL Robert,skipped,skipped,1,3
2886,PR,Uralla Pre-Poll,2577,Formal,MP,BELL Robert,skipped,skipped,1,3
2887,PR,Uralla Pre-Poll,2578,Formal,MP,BELL Robert,skipped,skipped,1,3
2888,PR,Uralla Pre-Poll,2579,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2889,PR,Uralla Pre-Poll,2580,Formal,MP,BELL Robert,skipped,skipped,1,3
2890,PR,Uralla Pre-Poll,2581,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2891,PR,Uralla Pre-Poll,2582,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2892,PR,Uralla Pre-Poll,2583,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2893,PR,Uralla Pre-Poll,2584,Formal,MP,BELL Robert,skipped,skipped,1,3
2894,PR,Uralla Pre-Poll,2585,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2895,PR,Uralla Pre-Poll,2586,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2896,PR,Uralla Pre-Poll,2587,Formal,MP,BELL Robert,skipped,skipped,1,3
2897,PR,Uralla Pre-Poll,2588,Formal,MP,BELL Robert,skipped,skipped,1,3
2898,PR,Uralla Pre-Poll,2589,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
2899,PR,Uralla Pre-Poll,2590,Formal,MP,BELL Robert,skipped,skipped,1,3
2900,PR,Uralla Pre-Poll,2591,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2901,PR,Uralla Pre-Poll,2592,Formal,MP,BELL Robert,skipped,skipped,1,3
2902,PR,Uralla Pre-Poll,2593,Formal,MP,BELL Robert,skipped,skipped,1,3
2903,PR,Uralla Pre-Poll,2594,Formal,MP,BELL Robert,skipped,skipped,1,3
2904,PR,Uralla Pre-Poll,2595,Formal,MP,BELL Robert,skipped,skipped,1,3
2905,PR,Uralla Pre-Poll,2596,Formal,MP,BELL Robert,skipped,skipped,1,3
2906,PR,Uralla Pre-Poll,2597,Formal,MP,BELL Robert,skipped,skipped,1,3
2907,PR,Uralla Pre-Poll,2598,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2908,PR,Uralla Pre-Poll,2599,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
2909,PR,Uralla Pre-Poll,2600,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2910,PR,Uralla Pre-Poll,2601,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2911,PR,Uralla Pre-Poll,2602,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2912,PR,Uralla Pre-Poll,2603,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2913,PR,Uralla Pre-Poll,2604,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2914,PR,Uralla Pre-Poll,2605,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2915,PR,Uralla Pre-Poll,2606,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2916,PR,Uralla Pre-Poll,2607,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2917,PR,Uralla Pre-Poll,2608,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2918,PR,Uralla Pre-Poll,2609,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
2919,PR,Uralla Pre-Poll,2610,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2920,PR,Uralla Pre-Poll,2611,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,3
2921,PR,Uralla Pre-Poll,2612,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2922,PR,Uralla Pre-Poll,2613,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2923,PR,Uralla Pre-Poll,2614,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
2924,PR,Uralla Pre-Poll,2615,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2925,PR,Uralla Pre-Poll,2616,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2926,PR,Uralla Pre-Poll,2617,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2927,PR,Uralla Pre-Poll,2618,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
2928,PR,Uralla Pre-Poll,2619,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2929,PR,Uralla Pre-Poll,2620,Formal,MP,LEDGER Natasha,STRUTT Isabel,skipped,1,3
2930,PR,Uralla Pre-Poll,2621,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2931,PR,Uralla Pre-Poll,2622,Formal,MP,LEDGER Natasha,STRUTT Isabel,skipped,1,3
2932,PR,Uralla Pre-Poll,2623,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2933,PR,Uralla Pre-Poll,2624,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2934,PR,Uralla Pre-Poll,2625,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,3
2935,PR,Uralla Pre-Poll,2626,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2936,PR,Uralla Pre-Poll,2627,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2937,PR,Uralla Pre-Poll,2628,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2938,PR,Uralla Pre-Poll,2629,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2939,PR,Uralla Pre-Poll,2630,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2940,PR,Uralla Pre-Poll,2631,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
2941,PR,Uralla Pre-Poll,2632,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2942,PR,Uralla Pre-Poll,2633,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2943,PR,Uralla Pre-Poll,2634,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2944,PR,Uralla Pre-Poll,2635,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2945,PR,Uralla Pre-Poll,2636,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2946,PR,Uralla Pre-Poll,2637,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
2947,PR,Uralla Pre-Poll,2638,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2948,PR,Uralla Pre-Poll,2639,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2949,PR,Uralla Pre-Poll,2640,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2950,PR,Uralla Pre-Poll,2641,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2951,PR,Uralla Pre-Poll,2642,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2952,PR,Uralla Pre-Poll,2643,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2953,PR,Uralla Pre-Poll,2644,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2954,PR,Uralla Pre-Poll,2645,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2955,PR,Uralla Pre-Poll,2646,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2956,PR,Uralla Pre-Poll,2647,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2957,PR,Uralla Pre-Poll,2648,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2958,PR,Uralla Pre-Poll,2649,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2959,PR,Uralla Pre-Poll,2650,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2960,PR,Uralla Pre-Poll,2651,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2961,PR,Uralla Pre-Poll,2652,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2962,PR,Uralla Pre-Poll,2653,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2963,PR,Uralla Pre-Poll,2654,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2964,PR,Uralla Pre-Poll,2655,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2965,PR,Uralla Pre-Poll,2656,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2966,PR,Uralla Pre-Poll,2657,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2967,PR,Uralla Pre-Poll,2658,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2968,PR,Uralla Pre-Poll,2659,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2969,PR,Uralla Pre-Poll,2660,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,3
2970,PR,Uralla Pre-Poll,2661,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2971,PR,Uralla Pre-Poll,2662,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2972,PR,Uralla Pre-Poll,2663,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,3
2973,PR,Uralla Pre-Poll,2664,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
2974,PR,Uralla Pre-Poll,2665,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
2975,PR,Uralla Pre-Poll,2666,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,3
2976,PR,Uralla Pre-Poll,2667,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2977,PR,Uralla Pre-Poll,2668,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
2978,PR,Uralla Pre-Poll,2669,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
2979,PR,Uralla Pre-Poll,2670,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2980,PR,Uralla Pre-Poll,2671,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2981,PR,Uralla Pre-Poll,2672,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2982,PR,Uralla Pre-Poll,2673,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2983,PR,Uralla Pre-Poll,2674,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
2984,PR,Uralla Pre-Poll,2675,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
2985,PR,Uralla Pre-Poll,2676,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2986,PR,Uralla Pre-Poll,2677,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
2987,PR,Uralla Pre-Poll,2678,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2988,PR,Uralla Pre-Poll,2679,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2989,PR,Uralla Pre-Poll,2680,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
2990,PR,Uralla Pre-Poll,2681,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
2991,PR,Uralla Pre-Poll,2682,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2992,PR,Uralla Pre-Poll,2683,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2993,PR,Uralla Pre-Poll,2684,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2994,PR,Uralla Pre-Poll,2685,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2995,PR,Uralla Pre-Poll,2686,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
2996,PR,Uralla Pre-Poll,2687,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2997,PR,Uralla Pre-Poll,2688,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2998,PR,Uralla Pre-Poll,2689,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
2999,PR,Uralla Pre-Poll,2690,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
3000,PR,Uralla Pre-Poll,2691,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3001,PR,Uralla Pre-Poll,2692,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,3
3002,PR,Uralla Pre-Poll,2693,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
3003,PR,Uralla Pre-Poll,2694,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3004,PR,Uralla Pre-Poll,2695,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3005,PR,Uralla Pre-Poll,2696,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3006,PR,Uralla Pre-Poll,2697,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3007,PR,Uralla Pre-Poll,2698,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3008,PR,Uralla Pre-Poll,2699,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
3009,PR,Uralla Pre-Poll,2700,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3010,PR,Uralla Pre-Poll,2701,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3011,PR,Uralla Pre-Poll,2702,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,3
3012,PR,Uralla Pre-Poll,2703,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3013,PR,Uralla Pre-Poll,2704,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3014,PR,Uralla Pre-Poll,2705,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3015,PR,Uralla Pre-Poll,2706,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3016,PR,Uralla Pre-Poll,2707,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3017,PR,Uralla Pre-Poll,2708,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3018,PR,Uralla Pre-Poll,2709,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3019,PR,Uralla Pre-Poll,2710,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3020,PR,Uralla Pre-Poll,2711,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
3021,PR,Uralla Pre-Poll,2712,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
3022,PR,Uralla Pre-Poll,2713,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3023,PR,Uralla Pre-Poll,2714,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,3
3024,PR,Uralla Pre-Poll,2715,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3025,PR,Uralla Pre-Poll,2716,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,3
3026,PR,Uralla Pre-Poll,2717,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
3027,PR,Uralla Pre-Poll,2718,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3028,PR,Uralla Pre-Poll,2719,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
3029,PR,Uralla Pre-Poll,2720,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3030,PR,Uralla Pre-Poll,2721,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3031,PR,Uralla Pre-Poll,2722,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3032,PR,Uralla Pre-Poll,2723,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
3033,PR,Uralla Pre-Poll,2724,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3034,PR,Uralla Pre-Poll,2725,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3035,PR,Uralla Pre-Poll,2726,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3036,PR,Uralla Pre-Poll,2727,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3037,PR,Uralla Pre-Poll,2728,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
3038,PR,Uralla Pre-Poll,2729,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3039,PR,Uralla Pre-Poll,2730,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3040,PR,Uralla Pre-Poll,2731,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,3
3041,PR,Uralla Pre-Poll,2732,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3042,PR,Uralla Pre-Poll,2733,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3043,PR,Uralla Pre-Poll,2734,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
3044,PR,Uralla Pre-Poll,2735,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3045,PR,Uralla Pre-Poll,2736,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3046,PR,Uralla Pre-Poll,2737,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
3047,PR,Uralla Pre-Poll,2738,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3048,PR,Uralla Pre-Poll,2739,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
3049,PR,Uralla Pre-Poll,2740,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
3050,PR,Uralla Pre-Poll,2741,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3051,PR,Uralla Pre-Poll,2742,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3052,PR,Uralla Pre-Poll,2743,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3053,PR,Uralla Pre-Poll,2744,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3054,PR,Uralla Pre-Poll,2745,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3055,PR,Uralla Pre-Poll,2746,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
3056,PR,Uralla Pre-Poll,2747,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
3057,PR,Uralla Pre-Poll,2748,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
3058,PR,Uralla Pre-Poll,2749,Formal,MP,BELL Robert,skipped,skipped,1,3
3059,PR,Uralla Pre-Poll,2750,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
3060,PR,Uralla Pre-Poll,2751,Formal,MP,BELL Robert,skipped,skipped,1,3
3061,PR,Uralla Pre-Poll,2752,Formal,MP,BELL Robert,skipped,skipped,1,3
3062,PR,Uralla Pre-Poll,2753,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
3063,PR,Uralla Pre-Poll,2754,Formal,MP,BELL Robert,skipped,skipped,1,3
3064,PR,Uralla Pre-Poll,2755,Formal,MP,BELL Robert,skipped,skipped,1,3
3065,PR,Uralla Pre-Poll,2756,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
3066,PR,Uralla Pre-Poll,2757,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
3067,PR,Uralla Pre-Poll,2758,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
3068,PR,Uralla Pre-Poll,2759,Formal,MP,BELL Robert,skipped,skipped,1,3
3069,PR,Uralla Pre-Poll,2760,Formal,MP,BELL Robert,skipped,skipped,1,3
3070,PR,Uralla Pre-Poll,2761,Formal,MP,BELL Robert,skipped,skipped,1,3
3071,PR,Uralla Pre-Poll,2762,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
3072,PR,Uralla Pre-Poll,2763,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
3073,PR,Uralla Pre-Poll,2764,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
3074,PR,Uralla Pre-Poll,2765,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
3075,PR,Uralla Pre-Poll,2766,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
3076,PR,Uralla Pre-Poll,2767,Formal,MP,BELL Robert,skipped,skipped,1,3
3077,PR,Uralla Pre-Poll,2768,Formal,MP,BELL Robert,skipped,skipped,1,3
3078,PR,Uralla Pre-Poll,2769,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
3079,PR,Uralla Pre-Poll,2770,Formal,MP,BELL Robert,skipped,skipped,1,3
3080,PR,Uralla Pre-Poll,2771,Formal,MP,BELL Robert,skipped,skipped,1,3
3081,PR,Uralla Pre-Poll,2772,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
