,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
188,Enrolment/NAMAV,Enrolment/NAMAV,25260,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
189,Enrolment/NAMAV,Enrolment/NAMAV,25261,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
190,Enrolment/NAMAV,Enrolment/NAMAV,25262,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
191,Enrolment/NAMAV,Enrolment/NAMAV,25263,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
192,Enrolment/NAMAV,Enrolment/NAMAV,25264,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
193,Enrolment/NAMAV,Enrolment/NAMAV,25265,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
194,Enrolment/NAMAV,Enrolment/NAMAV,25266,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
195,Enrolment/NAMAV,Enrolment/NAMAV,25267,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
196,Enrolment/NAMAV,Enrolment/NAMAV,25268,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,5
197,Enrolment/NAMAV,Enrolment/NAMAV,25269,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
198,Enrolment/NAMAV,Enrolment/NAMAV,25270,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,skipped,1,5
199,Enrolment/NAMAV,Enrolment/NAMAV,25271,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
200,Enrolment/NAMAV,Enrolment/NAMAV,25272,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
201,Enrolment/NAMAV,Enrolment/NAMAV,25273,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
202,Enrolment/NAMAV,Enrolment/NAMAV,25274,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,CADWALLADER Sharon,1,5
203,Enrolment/NAMAV,Enrolment/NAMAV,25275,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
204,Enrolment/NAMAV,Enrolment/NAMAV,25276,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
205,Enrolment/NAMAV,Enrolment/NAMAV,25277,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,1,5
206,Enrolment/NAMAV,Enrolment/NAMAV,25278,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
207,Enrolment/NAMAV,Enrolment/NAMAV,25279,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
208,Enrolment/NAMAV,Enrolment/NAMAV,25280,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
209,Enrolment/NAMAV,Enrolment/NAMAV,25281,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
210,Enrolment/NAMAV,Enrolment/NAMAV,25282,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
211,Enrolment/NAMAV,Enrolment/NAMAV,25283,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
212,Enrolment/NAMAV,Enrolment/NAMAV,25284,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
213,Enrolment/NAMAV,Enrolment/NAMAV,25285,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
214,Enrolment/NAMAV,Enrolment/NAMAV,25286,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
215,Enrolment/NAMAV,Enrolment/NAMAV,25287,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
216,Enrolment/NAMAV,Enrolment/NAMAV,25288,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
217,Enrolment/NAMAV,Enrolment/NAMAV,25289,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
218,Enrolment/NAMAV,Enrolment/NAMAV,25290,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
219,Enrolment/NAMAV,Enrolment/NAMAV,25291,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,5
220,Enrolment/NAMAV,Enrolment/NAMAV,25292,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
221,Enrolment/NAMAV,Enrolment/NAMAV,25293,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
222,Enrolment/NAMAV,Enrolment/NAMAV,25294,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,1,5
223,Enrolment/NAMAV,Enrolment/NAMAV,25295,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
224,Enrolment/NAMAV,Enrolment/NAMAV,25296,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
225,Enrolment/NAMAV,Enrolment/NAMAV,25297,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
226,Enrolment/NAMAV,Enrolment/NAMAV,25298,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
227,Enrolment/NAMAV,Enrolment/NAMAV,25299,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
228,Enrolment/NAMAV,Enrolment/NAMAV,25300,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
229,Enrolment/NAMAV,Enrolment/NAMAV,25301,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,1,5
230,Enrolment/NAMAV,Enrolment/NAMAV,25302,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
231,Enrolment/NAMAV,Enrolment/NAMAV,25303,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
232,Enrolment/NAMAV,Enrolment/NAMAV,25304,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
233,Enrolment/NAMAV,Enrolment/NAMAV,25305,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
234,Enrolment/NAMAV,Enrolment/NAMAV,25306,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,5
235,Enrolment/NAMAV,Enrolment/NAMAV,25307,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
236,Enrolment/NAMAV,Enrolment/NAMAV,25308,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
237,Enrolment/NAMAV,Enrolment/NAMAV,25309,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
238,Enrolment/NAMAV,Enrolment/NAMAV,25310,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
239,Enrolment/NAMAV,Enrolment/NAMAV,25311,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
240,Enrolment/NAMAV,Enrolment/NAMAV,25312,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
241,Enrolment/NAMAV,Enrolment/NAMAV,25313,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
242,Enrolment/NAMAV,Enrolment/NAMAV,25314,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
243,Enrolment/NAMAV,Enrolment/NAMAV,25315,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
244,Enrolment/NAMAV,Enrolment/NAMAV,25316,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
245,Enrolment/NAMAV,Enrolment/NAMAV,25317,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
246,Enrolment/NAMAV,Enrolment/NAMAV,25318,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
247,Enrolment/NAMAV,Enrolment/NAMAV,25319,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,skipped,1,5
248,Enrolment/NAMAV,Enrolment/NAMAV,25320,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
249,Enrolment/NAMAV,Enrolment/NAMAV,25321,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
250,Enrolment/NAMAV,Enrolment/NAMAV,25322,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,5
251,Enrolment/NAMAV,Enrolment/NAMAV,25323,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
252,Enrolment/NAMAV,Enrolment/NAMAV,25324,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
253,Enrolment/NAMAV,Enrolment/NAMAV,25325,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,5
254,Enrolment/NAMAV,Enrolment/NAMAV,25326,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
255,Enrolment/NAMAV,Enrolment/NAMAV,25327,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
256,Enrolment/NAMAV,Enrolment/NAMAV,25328,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
257,Enrolment/NAMAV,Enrolment/NAMAV,25329,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
258,Enrolment/NAMAV,Enrolment/NAMAV,25330,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,5
259,Enrolment/NAMAV,Enrolment/NAMAV,25331,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
260,Enrolment/NAMAV,Enrolment/NAMAV,25332,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,1,5
261,Enrolment/NAMAV,Enrolment/NAMAV,25333,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
262,Enrolment/NAMAV,Enrolment/NAMAV,25334,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
263,Enrolment/NAMAV,Enrolment/NAMAV,25335,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
264,Enrolment/NAMAV,Enrolment/NAMAV,25336,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
265,Enrolment/NAMAV,Enrolment/NAMAV,25337,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
266,Enrolment/NAMAV,Enrolment/NAMAV,25338,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
267,Enrolment/NAMAV,Enrolment/NAMAV,25339,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,5
268,Enrolment/NAMAV,Enrolment/NAMAV,25340,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,5
269,Enrolment/NAMAV,Enrolment/NAMAV,25341,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
270,Enrolment/NAMAV,Enrolment/NAMAV,25342,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,5
271,Enrolment/NAMAV,Enrolment/NAMAV,25343,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
272,Enrolment/NAMAV,Enrolment/NAMAV,25344,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
273,Enrolment/NAMAV,Enrolment/NAMAV,25345,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
274,Enrolment/NAMAV,Enrolment/NAMAV,25346,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,5
275,Enrolment/NAMAV,Enrolment/NAMAV,25347,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,5
276,Enrolment/NAMAV,Enrolment/NAMAV,25348,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
277,Enrolment/NAMAV,Enrolment/NAMAV,25349,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,5
278,Enrolment/NAMAV,Enrolment/NAMAV,25350,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,5
279,Enrolment/NAMAV,Enrolment/NAMAV,25351,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,5
280,Enrolment/NAMAV,Enrolment/NAMAV,25352,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,5
281,Enrolment/NAMAV,Enrolment/NAMAV,25353,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,5
282,Enrolment/NAMAV,Enrolment/NAMAV,25354,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
283,Enrolment/NAMAV,Enrolment/NAMAV,25355,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
284,Enrolment/NAMAV,Enrolment/NAMAV,25356,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
285,Enrolment/NAMAV,Enrolment/NAMAV,25357,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,1,5
286,Enrolment/NAMAV,Enrolment/NAMAV,25358,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
287,Enrolment/NAMAV,Enrolment/NAMAV,25359,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
288,Enrolment/NAMAV,Enrolment/NAMAV,25360,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,5
289,Enrolment/NAMAV,Enrolment/NAMAV,25361,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
290,Enrolment/NAMAV,Enrolment/NAMAV,25362,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,1,5
291,Enrolment/NAMAV,Enrolment/NAMAV,25363,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
292,Enrolment/NAMAV,Enrolment/NAMAV,25364,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,5
293,Enrolment/NAMAV,Enrolment/NAMAV,25365,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,1,5
294,Enrolment/NAMAV,Enrolment/NAMAV,25366,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
295,Enrolment/NAMAV,Enrolment/NAMAV,25367,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,5
296,Enrolment/NAMAV,Enrolment/NAMAV,25368,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
297,Enrolment/NAMAV,Enrolment/NAMAV,25369,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
298,Enrolment/NAMAV,Enrolment/NAMAV,25370,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,1,5
299,Enrolment/NAMAV,Enrolment/NAMAV,25371,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,5
300,Enrolment/NAMAV,Enrolment/NAMAV,25372,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,WILLIAMS Keith,1,5
301,Enrolment/NAMAV,Enrolment/NAMAV,25373,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,5
302,Enrolment/NAMAV,Enrolment/NAMAV,25374,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
303,Enrolment/NAMAV,Enrolment/NAMAV,25375,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
304,Enrolment/NAMAV,Enrolment/NAMAV,25376,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
305,Enrolment/NAMAV,Enrolment/NAMAV,25377,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,5
306,Enrolment/NAMAV,Enrolment/NAMAV,25378,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
307,Enrolment/NAMAV,Enrolment/NAMAV,25379,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
308,Enrolment/NAMAV,Enrolment/NAMAV,25380,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,1,5
309,Enrolment/NAMAV,Enrolment/NAMAV,25381,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,5
310,Enrolment/NAMAV,Enrolment/NAMAV,25382,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
311,Enrolment/NAMAV,Enrolment/NAMAV,25383,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
312,Enrolment/NAMAV,Enrolment/NAMAV,25384,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
313,Enrolment/NAMAV,Enrolment/NAMAV,25385,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
314,Enrolment/NAMAV,Enrolment/NAMAV,25386,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,5
315,Enrolment/NAMAV,Enrolment/NAMAV,25387,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
316,Enrolment/NAMAV,Enrolment/NAMAV,25388,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,5
317,Enrolment/NAMAV,Enrolment/NAMAV,25389,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
318,Enrolment/NAMAV,Enrolment/NAMAV,25390,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,CADWALLADER Sharon,1,5
319,Enrolment/NAMAV,Enrolment/NAMAV,25391,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
320,Enrolment/NAMAV,Enrolment/NAMAV,25392,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
321,Enrolment/NAMAV,Enrolment/NAMAV,25393,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,skipped,1,5
322,Enrolment/NAMAV,Enrolment/NAMAV,25394,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
323,Enrolment/NAMAV,Enrolment/NAMAV,25395,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
324,Enrolment/NAMAV,Enrolment/NAMAV,25396,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,5
325,Enrolment/NAMAV,Enrolment/NAMAV,25397,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
326,Enrolment/NAMAV,Enrolment/NAMAV,25398,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
327,Enrolment/NAMAV,Enrolment/NAMAV,25399,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
328,Enrolment/NAMAV,Enrolment/NAMAV,25400,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
329,Enrolment/NAMAV,Enrolment/NAMAV,25401,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
330,Enrolment/NAMAV,Enrolment/NAMAV,25402,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
331,Enrolment/NAMAV,Enrolment/NAMAV,25403,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
332,Enrolment/NAMAV,Enrolment/NAMAV,25404,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
333,Enrolment/NAMAV,Enrolment/NAMAV,25405,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,JOHNSTON Eoin,JOHNSON Jeff,1,5
334,Enrolment/NAMAV,Enrolment/NAMAV,25406,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
335,Enrolment/NAMAV,Enrolment/NAMAV,25407,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
336,Enrolment/NAMAV,Enrolment/NAMAV,25408,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
337,Enrolment/NAMAV,Enrolment/NAMAV,25409,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
338,Enrolment/NAMAV,Enrolment/NAMAV,25410,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
339,Enrolment/NAMAV,Enrolment/NAMAV,25411,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,1,5
340,Enrolment/NAMAV,Enrolment/NAMAV,25412,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
341,Enrolment/NAMAV,Enrolment/NAMAV,25413,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
342,Enrolment/NAMAV,Enrolment/NAMAV,25414,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
343,Enrolment/NAMAV,Enrolment/NAMAV,25415,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
344,Enrolment/NAMAV,Enrolment/NAMAV,25416,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
345,Enrolment/NAMAV,Enrolment/NAMAV,25417,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,1,5
346,Enrolment/NAMAV,Enrolment/NAMAV,25418,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
347,Enrolment/NAMAV,Enrolment/NAMAV,25419,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
348,Enrolment/NAMAV,Enrolment/NAMAV,25420,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,1,5
349,Enrolment/NAMAV,Enrolment/NAMAV,25421,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
350,Enrolment/NAMAV,Enrolment/NAMAV,25422,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
351,Enrolment/NAMAV,Enrolment/NAMAV,25423,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
352,Enrolment/NAMAV,Enrolment/NAMAV,25424,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
353,Enrolment/NAMAV,Enrolment/NAMAV,25425,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
354,Enrolment/NAMAV,Enrolment/NAMAV,25426,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
355,Enrolment/NAMAV,Enrolment/NAMAV,25427,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
356,Enrolment/NAMAV,Enrolment/NAMAV,25428,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
357,Enrolment/NAMAV,Enrolment/NAMAV,25429,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,1,5
358,Enrolment/NAMAV,Enrolment/NAMAV,25430,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,5
359,Enrolment/NAMAV,Enrolment/NAMAV,25431,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
360,Enrolment/NAMAV,Enrolment/NAMAV,25432,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
361,Enrolment/NAMAV,Enrolment/NAMAV,25433,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
362,Enrolment/NAMAV,Enrolment/NAMAV,25434,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
363,Enrolment/NAMAV,Enrolment/NAMAV,25435,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,JOHNSTON Eoin,CADWALLADER Sharon,1,5
364,Enrolment/NAMAV,Enrolment/NAMAV,25436,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,1,5
365,Enrolment/NAMAV,Enrolment/NAMAV,25437,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
366,Enrolment/NAMAV,Enrolment/NAMAV,25438,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
367,Enrolment/NAMAV,Enrolment/NAMAV,25439,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,skipped,1,5
368,Enrolment/NAMAV,Enrolment/NAMAV,25440,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
369,Enrolment/NAMAV,Enrolment/NAMAV,25441,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
370,Enrolment/NAMAV,Enrolment/NAMAV,25442,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
371,Enrolment/NAMAV,Enrolment/NAMAV,25443,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,skipped,1,5
372,Enrolment/NAMAV,Enrolment/NAMAV,25444,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,skipped,1,5
373,Enrolment/NAMAV,Enrolment/NAMAV,25445,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
374,Enrolment/NAMAV,Enrolment/NAMAV,25446,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
375,Enrolment/NAMAV,Enrolment/NAMAV,25447,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
376,Enrolment/NAMAV,Enrolment/NAMAV,25448,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
