Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,numSeats,numCands
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,writein,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Cyril F. Joseph,Anthony Beckford,Farah N. Louis,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,writein,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,writein,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Anthony Beckford,writein,Farah N. Louis,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Cyril F. Joseph,Anthony Beckford,Farah N. Louis,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Cyril F. Joseph,Anthony Beckford,Farah N. Louis,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,writein,Cyril F. Joseph,Anthony Beckford,Farah N. Louis,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,writein,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Cyril F. Joseph,Anthony Beckford,Farah N. Louis,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,writein,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Cyril F. Joseph,Anthony Beckford,Farah N. Louis,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,writein,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,writein,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,writein,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Cyril F. Joseph,Farah N. Louis,Anthony Beckford,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 034,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Cyril F. Joseph,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,writein,Anthony Beckford,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,skipped,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 029,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 41 ED: 033,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 028,,2021P3V1_ELE2,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 096,,2021P3V1_ELE2,Cyril F. Joseph,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 030,,2021P3V1_ELE2,Cyril F. Joseph,Farah N. Louis,Anthony Beckford,skipped,1,4
AD: 41 ED: 031,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 032,,2021P3V1_ELE2,Farah N. Louis,skipped,skipped,skipped,1,4
