voter_id,rank1,rank2,rank3,num_positions
685,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
686,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
687,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
688,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
689,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
690,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
691,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
692,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
693,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
694,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
695,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
696,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
697,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
698,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
699,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
700,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
701,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
702,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
703,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
704,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
705,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
706,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
707,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
708,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
709,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
710,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
711,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
712,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
713,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
714,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
715,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
716,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
717,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
718,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
719,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
720,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
721,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
722,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
723,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
724,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
725,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
726,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
727,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
728,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
729,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
730,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
731,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
732,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
733,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
734,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
735,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
736,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
737,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
738,John Graham MITCHELL Scottish National Party (SNP),Grant FULTON Independent,Paul FINNEGAN Independent,2
